Order_ID,Product_ID,Quantity,Unit_Price,Discount,Line_Total
1442,180,5,18597.69,2.82,92985.63
10021,447,1,6832.7,1.07,6831.63
7589,165,5,22256.94,10.41,111274.29
15806,310,5,23238.4,13.52,116178.48
8221,444,2,31711.15,16.43,63405.87
462,454,4,2254.55,5.94,9012.26
16504,19,2,13857.18,17.88,27696.48
3237,434,4,34700,7.78,138792.22
7345,486,5,33360.26,11.54,166789.76
10904,422,3,31895.46,16.87,95669.51
12721,91,1,6408.15,6.64,6401.51
18893,252,2,205.81,3.7,407.92
11744,141,4,30057.43,0.09,120229.63
9160,265,1,13872.43,1.97,13870.46
1728,311,3,25282.71,11.25,75836.88
3394,139,3,6929.44,11.54,20776.78
2422,132,1,15629.71,13.82,15615.89
11441,163,1,39825.06,0.39,39824.67
12588,382,4,29710.08,19.16,118821.16
11448,369,2,34967.25,13.85,69920.65
435,96,5,45146.07,15.15,225715.2
17160,126,2,14467.92,5.8,28930.04
1371,203,2,22060.33,5.14,44115.52
15569,406,4,13291.86,7.94,53159.5
19828,41,5,20575.12,3.31,102872.29
9841,65,2,23851.38,13.94,47688.82
10092,17,3,9517.84,5.78,28547.74
18393,15,2,24574.68,0.94,49148.42
17249,73,4,2544.17,7.31,10169.37
16842,319,3,12005.86,7.63,36009.95
14489,49,2,41834.31,0.22,83668.4
1874,374,3,8316.04,6.29,24941.83
8719,110,3,23593.64,16.13,70764.79
10399,464,5,3621,10.61,18094.39
18127,138,4,8774.97,10.65,35089.23
11682,322,4,5263.25,10.32,21042.68
19836,393,2,18970.88,8.91,37932.85
4184,456,5,6436.31,4.36,32177.19
16194,311,5,12898.42,0.1,64492
14575,8,1,37993.56,0.47,37993.09
13684,431,5,35951.47,17.72,179739.63
5513,369,2,42335.53,14.19,84656.87
13755,162,4,16520.15,17.13,66063.47
19544,127,1,44954.91,15.69,44939.22
836,47,5,37317.68,15.46,186572.94
8100,64,5,18590.73,12.55,92941.1
3900,341,3,45513,13.92,136525.08
18443,309,1,39546.3,2.97,39543.33
19625,31,1,43033.92,9.49,43024.43
2255,314,2,14689.45,14.96,29363.94
13999,458,1,44875.72,12.81,44862.91
1502,445,1,8962.57,1.84,8960.73
5206,45,3,15920.24,6.2,47754.52
18464,89,5,21311.91,17.78,106541.77
13742,261,4,40771.69,1.14,163085.62
8482,410,2,40102.55,2.56,80202.54
7699,163,3,21787.72,15.41,65347.75
10536,258,1,19851.18,17.83,19833.35
18106,240,1,5028.53,7.08,5021.45
4812,500,2,38151.83,8,76295.66
3242,111,2,42686.65,4.81,85368.49
16974,341,2,43235.46,19.82,86451.1
17484,419,4,19021.69,13.1,76073.66
12362,457,3,44261.73,3.73,132781.46
1859,363,2,36376.3,17.93,72734.67
13104,204,4,46389.03,13.7,185542.42
18900,419,2,4556.61,19.18,9094.04
1404,410,2,18041.98,17.45,36066.51
9084,365,5,49030.92,4.14,245150.46
17909,410,2,3356.84,17.5,6696.18
3632,167,1,26772.9,9.03,26763.87
1538,461,5,25798.23,0.24,128990.91
11030,461,3,18029.91,16.46,54073.27
945,380,1,47901.09,15.22,47885.87
3181,57,1,1256.96,11.66,1245.3
1472,19,5,37298.28,1.57,186489.83
11367,159,1,46823.88,15.15,46808.73
14535,21,4,40124.24,16.3,160480.66
5136,109,4,35035.34,16.95,140124.41
6553,50,4,38753.54,8.07,155006.09
13385,275,1,9899.09,15.19,9883.9
13666,57,4,23827.99,19.03,95292.93
5062,208,2,26366.56,11.48,52721.64
327,380,1,23541.95,9.55,23532.4
5026,91,4,28922.32,12.44,115676.84
170,187,1,7937.02,3.7,7933.32
14371,197,2,36214.64,3.62,72425.66
5806,64,1,19779.2,1.49,19777.71
587,379,5,25734.28,10.55,128660.85
17246,351,3,6567.34,6.41,19695.61
195,243,5,13986.9,14.48,69920.02
2654,268,4,32704.82,10.8,130808.48
16232,45,4,6822.41,6.15,27283.49
12164,443,1,39410.63,14.19,39396.44
15325,303,5,30660.37,17.75,153284.1
8721,149,5,5820.91,8.2,29096.35
2636,335,3,30650.08,1.13,91949.11
3013,33,5,4337.3,4.62,21681.88
9141,152,1,21392.52,19,21373.52
18391,168,4,28057.77,7.43,112223.65
16303,473,4,28991.02,4.04,115960.04
11669,467,3,27777.74,5.15,83328.07
6354,38,4,24701.45,19.12,98786.68
15926,183,5,42207.63,6.22,211031.93
3011,412,4,16917.82,16.33,67654.95
15260,434,4,49112.06,5.09,196443.15
18277,435,2,29497.08,13.63,58980.53
7344,132,1,12450.81,4.1,12446.71
11607,230,2,11475.9,8.6,22943.2
755,132,4,1493.12,1,5971.48
1118,394,3,16084.84,13.21,48241.31
5418,371,4,47540.2,15.62,190145.18
103,427,4,2011.51,6.44,8039.6
6713,489,1,22639.95,18.75,22621.2
19804,367,2,23833.89,16.39,47651.39
2849,132,5,38969.57,9.95,194837.9
9274,192,3,37411.19,11.27,112222.3
10453,228,1,10817.21,10.31,10806.9
2481,418,2,14351.02,8.13,28693.91
19234,493,5,6900.31,7.7,34493.85
12288,3,4,7077.96,1.49,28310.35
3788,211,2,19894.19,9.69,39778.69
7682,463,1,46912.77,18.99,46893.78
5243,252,3,39308.1,9.64,117914.66
4643,104,4,2132.57,9.3,8520.98
7084,214,1,39788.55,12.78,39775.77
8586,36,1,21140.34,10.21,21130.13
12169,443,1,35356.82,18.57,35338.25
1584,479,5,39347.16,12.03,196723.77
18735,144,4,25939.14,10.75,103745.81
9962,271,3,786.88,5.04,2355.6
19842,177,2,41041.38,6.45,82076.31
16509,95,4,37236.11,16.98,148927.46
11622,161,2,1683.57,10.33,3356.81
456,8,5,13228.46,18.88,66123.42
6440,432,3,47005,13.54,141001.46
1808,120,2,23959.39,15.27,47903.51
521,407,3,1049.55,16.59,3132.06
14122,225,4,7517.54,17.01,30053.15
18556,43,1,28304.21,9.75,28294.46
12796,180,5,36634.96,5.76,183169.04
13672,450,5,2142.86,3.48,10710.82
19334,97,1,8153.7,5.27,8148.43
18759,334,4,21297.49,10.98,85178.98
12077,404,3,20952.46,5.46,62851.92
17658,165,5,35473.17,1.59,177364.26
10094,35,2,49087.09,15.34,98158.84
16780,171,3,36579.27,7.62,109730.19
7355,147,4,13630.75,19.63,54503.37
12256,161,2,36492.48,2.36,72982.6
4105,123,5,29990.69,5.15,149948.3
3538,381,1,31797.73,7.7,31790.03
17624,25,3,12148.02,2.04,36442.02
11918,148,3,20324.97,8.06,60966.85
5339,371,3,3524.77,18.62,10555.69
1577,371,2,40990.11,1.14,81979.08
16391,224,1,13959.66,14.03,13945.63
9852,138,4,19147.62,14.9,76575.58
1576,76,5,2021.34,12.53,10094.17
12787,105,5,10803.34,10.48,54006.22
2421,123,5,42846.63,12.15,214221
1300,395,4,19864.37,14.14,79443.34
11510,9,5,45020.61,1.94,225101.11
7571,319,3,39730.91,15.13,119177.6
3907,121,1,41819.69,2.2,41817.49
209,116,2,5212.48,16.52,10408.44
1808,176,5,3236.1,14.88,16165.62
14348,478,4,38020.53,18.2,152063.92
3166,487,3,27353.92,14.06,82047.7
3843,5,2,12589.23,13.46,25165
6396,427,2,49842.76,16.47,99669.05
1384,286,3,17849.87,16.62,53532.99
9867,401,1,22922.39,11.13,22911.26
295,83,5,35357.66,15.43,176772.87
5938,350,2,36963.38,19.85,73906.91
11924,214,4,12207.66,11.03,48819.61
18088,264,2,3768.14,6.6,7529.68
6830,205,3,9462.56,9.45,28378.23
8068,408,2,46765.99,3.95,93528.03
6378,356,2,36887.43,3.96,73770.9
11331,97,2,14532.94,3.71,29062.17
3217,315,3,35165.69,8.33,105488.74
5721,179,1,21175.33,2.43,21172.9
5410,11,5,26171.27,2.62,130853.73
10106,295,2,32994.14,16.84,65971.44
9486,105,3,42774.75,15.88,128308.37
9060,4,3,31066.66,15.92,93184.06
12578,430,5,17870.45,4.25,89348
12120,190,2,46225.05,10.44,92439.66
9231,450,5,4694.62,4.89,23468.21
3014,242,5,8479.21,9,42387.05
17363,315,5,12908.05,18.21,64522.04
2504,97,2,40459.62,8.64,80910.6
14656,215,1,36415.71,0.52,36415.19
15586,137,5,45385.14,6.49,226919.21
6879,17,1,26168.32,0.85,26167.47
14700,101,4,1795.29,12.09,7169.07
18746,464,2,27226.05,4.76,54447.34
5825,420,1,34464.25,5.13,34459.12
9573,236,1,1026.83,8.07,1018.76
12163,412,3,4376.66,12.96,13117.02
16969,491,5,35602.72,7.13,178006.47
7309,59,5,26390.03,9.65,131940.5
7120,31,4,13618,15.27,54456.73
16830,5,5,8383.64,1.64,41916.56
19124,19,5,43058.35,18.8,215272.95
12696,205,4,25673.44,6.63,102687.13
9698,292,3,21532.84,5.72,64592.8
10765,200,1,25685.54,4.92,25680.62
12420,129,1,28421.24,8.75,28412.49
18927,201,4,1292.63,7.08,5163.44
2524,222,3,11129.59,13.7,33375.07
15772,155,4,45532.77,19.41,182111.67
9509,24,1,2732.05,11.62,2720.43
11374,392,5,2644.52,3.76,13218.84
13611,98,5,3558.12,8.71,17781.89
4429,180,4,34492.25,2.94,137966.06
13194,444,5,36284.82,14.51,181409.59
10461,393,5,24864.55,3.95,124318.8
11319,303,1,7099.45,8.82,7090.63
11082,426,5,23893.73,12.33,119456.32
10137,262,1,32881.36,8.98,32872.38
19754,254,1,7025.48,1.87,7023.61
5894,223,2,46378.84,17.14,92740.54
9998,153,5,25648.14,12.19,128228.51
18760,256,4,38247.12,6.45,152982.03
5307,305,5,40002.35,14.46,199997.29
14704,265,5,35378.94,10.55,176884.15
4119,219,1,14982.82,12.51,14970.31
8934,493,5,557.05,16.08,2769.17
10072,394,4,10798.18,7.45,43185.27
3156,99,3,34478.87,2.75,103433.86
433,369,3,31505.95,16.12,94501.73
13016,237,3,20638.28,1.27,61913.57
10548,438,2,2834.96,17.41,5652.51
2203,38,4,35549.21,10.08,142186.76
17178,169,3,682.99,9.16,2039.81
5814,208,1,23391.86,15.35,23376.51
17688,447,5,39475.69,8.15,197370.3
5210,342,2,49113.04,1.49,98224.59
7571,322,4,16655.59,8.02,66614.34
14752,151,1,436.41,18.36,418.05
13222,68,4,41838.45,4.57,167349.23
1209,234,2,36860.11,4.67,73715.55
7108,120,4,2433.48,7.48,9726.44
6735,360,4,32037.13,16.2,128132.32
9128,378,4,19372.38,9.56,77479.96
9650,117,5,29160.12,6.85,145793.75
2341,389,2,15958.56,12.94,31904.18
15706,15,1,47669.77,7.09,47662.68
13629,59,3,40603.16,18.14,121791.34
6525,395,1,4509.27,13.8,4495.47
15279,232,3,23845.18,18.57,71516.97
6438,485,2,14480.97,5.41,28956.53
6684,292,1,15614.58,13.62,15600.96
4407,298,4,9706.08,15.93,38808.39
6036,433,3,47907.64,4.9,143718.02
7293,372,2,1069.99,4.39,2135.59
6076,57,5,37659.05,5.57,188289.68
13633,66,1,29936.96,7.58,29929.38
14616,431,1,38220.08,5.43,38214.65
10569,236,3,1929.71,0.05,5789.08
10920,204,5,18406.66,16.37,92016.93
2994,293,2,26401.28,16.85,52785.71
18454,413,4,6261.6,10.37,25036.03
7043,430,3,29273.37,2.5,87817.61
1143,6,5,6068.92,3.02,30341.58
9033,42,2,14635.27,14.62,29255.92
13246,375,1,17112.94,13.16,17099.78
3695,452,4,881.84,11.34,3516.02
938,450,5,39942.57,9.57,199703.28
19019,303,2,47366.56,2.76,94730.36
15221,272,5,37767.31,8.68,188827.87
18540,256,3,22285.88,17.73,66839.91
3656,91,1,26896.22,13.72,26882.5
7079,298,3,12052.17,3.48,36153.03
16838,418,3,17892.75,13.23,53665.02
19742,129,3,23029.7,2.97,69086.13
8465,290,2,28849.97,17.6,57682.34
11407,311,3,8330.64,11.36,24980.56
16117,69,1,21922.55,2.11,21920.44
8547,298,4,46820.18,14.79,187265.93
6544,496,4,38038.31,7.57,152145.67
16838,45,2,10402.08,13.96,20790.2
1505,213,2,46784.07,12.33,93555.81
2886,219,4,22526.26,8.35,90096.69
4227,220,4,31164.97,15.62,124644.26
13439,9,5,26087.74,2.4,130436.3
6401,85,4,35485.44,17.57,141924.19
1608,314,2,44122.79,15.07,88230.51
2945,30,2,30927.95,5.89,61850.01
3646,123,3,46891.6,1.53,140673.27
10256,407,1,4800.95,13.32,4787.63
13063,158,5,22147.22,1.53,110734.57
3737,300,2,11269.42,12.84,22526
11891,315,1,39049.93,9.28,39040.65
3812,313,1,41671.17,13.66,41657.51
3913,58,2,14623.51,10.51,29236.51
17384,69,1,31470.66,1.27,31469.39
5905,163,1,42079.48,4.17,42075.31
8910,326,4,23694.09,19.83,94756.53
12548,326,5,10572.52,9.19,52853.41
8168,468,2,35464.59,8.21,70920.97
13036,459,3,3972.21,2.1,11914.53
19493,393,4,43763.43,10.72,175043
4179,437,1,45584.86,11.42,45573.44
941,167,3,23894.4,0.07,71683.13
7464,187,4,13229.55,9.52,52908.68
19903,91,1,40358.89,9.07,40349.82
14876,365,1,48620.76,14.94,48605.82
18878,91,4,43657.57,19.15,174611.13
17243,269,2,8333.03,2.39,16663.67
19103,379,2,9673.43,4.8,19342.06
6179,239,3,9297.37,17.98,27874.13
15112,71,5,5323.6,0.43,26617.57
10360,257,3,28091.28,10.5,84263.34
7426,119,2,32828.87,8,65649.74
14483,417,3,24228.44,9.75,72675.57
12675,75,3,23165.69,5.58,69491.49
10051,314,1,14397.18,1.35,14395.83
15323,330,4,31969.84,1.39,127877.97
19687,113,2,5851.44,9.48,11693.4
13008,255,1,21603.32,19.61,21583.71
3041,25,1,12954.85,9.11,12945.74
5498,296,3,38169.2,19.13,114488.47
5160,344,2,6736.63,18.26,13455
17151,97,1,27004.54,0.39,27004.15
7127,314,3,17977.22,9.34,53922.32
17857,100,1,3488.94,4.83,3484.11
4377,322,3,30329.47,14.24,90974.17
8934,320,1,33512.57,6.39,33506.18
8919,289,1,35963.83,10.74,35953.09
7499,199,4,43454.08,8.69,173807.63
9719,251,5,2078.88,0.21,10394.19
7706,484,3,42668.9,13.81,127992.89
9980,115,1,33823.36,6.84,33816.52
2627,201,4,48487.94,4.68,193947.08
11707,388,1,29468.53,3.46,29465.07
18741,489,3,45617.71,11.12,136842.01
7046,123,1,24429.13,11.16,24417.97
6547,225,3,5928.71,4.42,17781.71
11457,184,3,30708.73,3.65,92122.54
5813,1,2,31592.39,11.33,63173.45
9339,71,1,17801.71,14.89,17786.82
4026,424,2,3014.01,16.31,6011.71
15269,58,4,10038.02,17.17,40134.91
17529,134,4,29427.44,5,117704.76
16854,310,3,44639.79,7.31,133912.06
16010,245,1,36267.58,10.13,36257.45
2215,444,3,5734.28,13.74,17189.1
12883,37,3,32233.13,17.94,96681.45
11214,107,2,32095.35,2.46,64188.24
17587,197,4,28980.01,12.91,115907.13
18898,138,4,22889.6,8.88,91549.52
7261,375,1,33526.91,8.79,33518.12
11773,326,5,21578.44,0,107892.2
9790,416,5,31607.06,0.49,158034.81
14366,216,2,36070.27,17.79,72122.75
9067,46,3,16293.04,16.27,48862.85
13904,258,2,11555.52,18.53,23092.51
4463,341,3,13008.26,5.72,39019.06
12160,284,2,39906.98,4.21,79809.75
14288,154,2,8271.69,4.56,16538.82
8429,377,3,15123.3,9.42,45360.48
4151,253,2,2420.78,9.56,4832
14160,324,4,40452.37,2.64,161806.84
15773,124,2,12701.07,13.06,25389.08
17587,458,2,33343.71,13,66674.42
19575,232,4,49158.28,19.82,196613.3
19157,122,1,34074.3,6.62,34067.68
5389,226,2,38356.11,8.14,76704.08
16792,317,3,41408.89,13.15,124213.52
3094,325,5,12718.75,0.64,63593.11
6154,99,2,39816.22,13.86,79618.58
3948,91,5,23259.3,15.29,116281.21
19835,435,1,2204.63,1.08,2203.55
14328,466,3,30755.71,8.48,92258.65
15155,388,1,22551.55,10.87,22540.68
10354,225,4,18185.68,9.41,72733.31
2955,240,4,43260.74,2.64,173040.32
13804,105,4,8100.64,14.27,32388.29
11250,414,4,5142.84,18.84,20552.52
3590,128,4,9112.97,18.78,36433.1
9657,284,5,35509.11,4.45,177541.1
9762,136,4,35512.34,13.11,142036.25
4890,83,3,25481.64,8.19,76436.73
3759,259,1,2576.59,15.3,2561.29
5756,260,1,4280.58,3.07,4277.51
2460,54,1,37070.58,2.3,37068.28
18656,499,3,17294.67,3.22,51880.79
1305,310,3,47496.37,6.55,142482.56
7911,345,3,4100.01,15.79,12284.24
6487,122,3,16498.54,6.6,49489.02
3224,87,1,14044.96,0.04,14044.92
4709,424,2,38236.7,8.82,76464.58
7051,450,3,31313.72,5.51,93935.65
17764,45,2,43754.13,8.4,87499.86
11577,397,4,18908.91,10.22,75625.42
16666,424,5,35152.47,0.96,175761.39
3089,428,1,40569.66,0.72,40568.94
4305,121,4,34111.01,12.16,136431.88
18076,180,5,27764.28,12.07,138809.33
19360,67,1,26372.45,18.24,26354.21
7443,314,3,16076.52,5.8,48223.76
18628,31,4,47971.5,6.11,191879.89
5148,99,1,11351.02,11.8,11339.22
8510,338,2,24529.94,19.34,49040.54
14511,464,5,101.82,4.82,504.28
2836,483,5,31735.64,4.54,158673.66
5300,25,4,25699.21,12.05,102784.79
2384,161,1,38314.36,10.93,38303.43
11122,39,1,7761.18,5.01,7756.17
17639,83,1,45182.8,3.08,45179.72
8975,294,4,4364.44,10.93,17446.83
12716,239,1,25394.43,16.87,25377.56
14284,405,2,49912.37,19.46,99805.28
2777,290,4,5440.8,15.38,21747.82
13901,162,1,25361.56,12.32,25349.24
2287,224,3,31485.14,10.52,94444.9
10497,353,1,3248.83,6.51,3242.32
11555,68,4,18528.65,11.16,74103.44
14668,355,1,16029.63,6.64,16022.99
6810,45,2,15664.32,2.68,31325.96
17450,342,4,33828.66,12.83,135301.81
14268,454,1,7335.47,8.52,7326.95
7411,75,4,49328.96,18.46,197297.38
11963,188,5,4110.66,12.01,20541.29
1908,378,2,47022.07,13.73,94030.41
11706,87,4,37365.98,0.69,149463.23
1803,272,2,36347.55,2.25,72692.85
6538,454,2,33300.86,4.99,66596.73
19976,421,4,22381.54,11.35,89514.81
7426,109,4,24855.43,12.33,99409.39
14404,340,3,9078.54,10.46,27225.16
11364,495,4,45797.38,16.94,183172.58
12041,474,5,23139.2,3.99,115692.01
16425,298,1,24581.99,10.14,24571.85
9392,99,1,33475.86,11.3,33464.56
536,295,3,24446.96,18.16,73322.72
674,350,3,3375.94,5.81,10122.01
2605,370,2,26697.53,8.16,53386.9
2576,385,4,8983.29,13.26,35919.9
17241,51,1,22641.88,15.61,22626.27
15245,42,4,7807.89,19.64,31211.92
1925,350,4,1699.16,6.67,6789.97
10446,172,4,33653.72,6.46,134608.42
10642,360,5,4530.75,13.42,22640.33
17764,8,1,39584.67,19.77,39564.9
14133,67,2,12991.63,6.06,25977.2
19178,258,4,1885.94,9.47,7534.29
3711,22,4,41166.38,15.61,164649.91
9655,282,4,37158.46,19.12,148614.72
15989,296,2,11520.36,11.34,23029.38
6425,50,2,30802.13,3.26,61601
19645,32,5,21118.7,19.72,105573.78
3404,408,2,3625.18,3.59,7246.77
19042,387,4,17888.95,11.88,71543.92
9734,468,2,1571.2,2.58,3139.82
16412,495,5,42411.62,16.1,212042
15210,313,5,2924.67,5.41,14617.94
16847,136,3,39506.23,17.1,118501.59
2157,203,3,16865.31,10.66,50585.27
10184,153,3,45902.64,8.4,137699.52
10969,419,4,42466.48,18.13,169847.79
8386,71,4,45384.76,16.72,181522.32
808,176,3,49094.21,11.35,147271.28
13689,453,2,38212.14,1.09,76423.19
11812,129,4,49361.32,2.04,197443.24
3841,38,5,19875.46,10.79,99366.51
12372,388,1,2152.34,0.3,2152.04
16957,340,1,7156.62,15.93,7140.69
6386,16,4,14564.51,0.7,58257.34
17593,185,4,22447.81,2.5,89788.74
14715,165,5,37461.51,2.36,187305.19
6166,235,3,13899.54,18.34,41680.28
8907,377,5,15088.66,8.96,75434.34
17652,35,1,38356.22,5.05,38351.17
16204,108,3,29577.48,1.01,88731.43
16548,311,2,15967.37,2.11,31932.63
5855,180,4,12037.36,18.01,48131.43
11437,248,4,31335.51,2.38,125339.66
5870,104,2,1736.43,11.46,3461.4
11640,194,1,14100.3,11.48,14088.82
13812,374,5,20281.07,9.58,101395.77
11119,75,1,32391.05,16.34,32374.71
1841,312,2,15757.03,11.68,31502.38
13154,198,1,14470.44,7.52,14462.92
3416,234,1,41984.63,14.99,41969.64
15322,181,3,48100.45,6.3,144295.05
14062,491,1,3841.1,8.47,3832.63
8839,112,4,10803.51,10.04,43204
13870,291,3,29146.8,15.65,87424.75
4851,440,3,48636.17,5.32,145903.19
11275,24,1,47676.61,1.21,47675.4
4376,471,4,3867.38,0.76,15468.76
11650,96,1,1134.21,3.86,1130.35
15401,498,2,43129.18,0.81,86257.55
13009,440,1,49295.21,9.98,49285.23
6572,354,4,36882.73,0.45,147530.47
5325,431,5,4176.43,19.88,20862.27
14151,347,1,31472.31,16.08,31456.23
13932,278,2,25053.55,1.1,50106
207,212,4,13995.77,17.47,55965.61
8407,269,3,19194.38,2.51,57580.63
291,75,4,35564.62,12.13,142246.35
8071,243,1,45992.84,14.38,45978.46
9032,487,1,32820.39,8.88,32811.51
9516,5,3,45438.48,18.81,136296.63
11032,35,3,28364.81,9.7,85084.73
19376,25,2,13793.55,11.48,27575.62
12333,106,2,18975.92,4.11,37947.73
11917,85,1,17732.4,4.45,17727.95
8133,268,3,11901.64,6.37,35698.55
16705,393,2,39881.79,10.94,79752.64
13882,220,2,40721.06,19.77,81422.35
7937,412,5,49691.03,3.58,248451.57
1037,353,3,42627.22,2.64,127879.02
19155,97,1,22906.13,16.06,22890.07
1675,53,1,22599.54,9.09,22590.45
2466,455,5,22436.6,5.59,112177.41
5574,39,2,32527.72,18.4,65037.04
14356,26,5,29833.05,16.93,149148.32
11557,384,2,8685.87,3.34,17368.4
7304,241,2,20487.48,14.77,40960.19
12462,491,3,20232.65,17.41,60680.54
1961,223,1,38790.91,9.66,38781.25
2475,486,2,30921.26,18.7,61823.82
12300,80,2,34324.99,5.84,68644.14
10359,198,5,33485.31,6.78,167419.77
9743,337,4,4744.29,2.79,18974.37
17892,496,3,26009.97,14.05,78015.86
4348,230,3,21576.47,18.29,64711.12
8970,205,5,16842.37,4.02,84207.83
13197,275,1,37704.81,12.23,37692.58
8594,421,5,10793.02,17.54,53947.56
15405,200,2,31496.96,9.26,62984.66
12452,135,3,23999.92,14.59,71985.17
16839,191,2,31380.27,14.82,62745.72
5640,267,5,21669.72,3.27,108345.33
1648,148,4,10533.82,13.28,42122
7460,105,1,41782.73,12.04,41770.69
4135,168,4,31209.35,18.58,124818.82
12479,195,2,22054.01,16.29,44091.73
1387,37,3,7607.62,9.93,22812.93
11732,342,1,14962.32,1.06,14961.26
18603,235,3,23972.45,13.16,71904.19
3188,36,2,44106.82,7.78,88205.86
1448,479,4,43273.41,3.35,173090.29
4208,77,3,4063.67,6.31,12184.7
15310,472,1,43179.04,10.47,43168.57
20000,224,1,26400.81,18.13,26382.68
11009,316,3,33610.95,13.62,100819.23
160,194,3,45536.47,15.57,136593.84
18571,111,5,16305.6,18.67,81509.33
86,358,3,45906.77,4.65,137715.66
14202,480,5,41353.37,6.03,206760.82
13000,141,2,36694.2,18.84,73369.56
6687,167,1,6561.15,14.25,6546.9
8471,401,3,687.48,5.16,2057.28
1190,170,2,44309.07,10.95,88607.19
13644,178,3,38274.68,16.9,114807.14
8252,76,5,11044.08,17.29,55203.11
2078,52,2,36336.79,7.97,72665.61
3431,478,5,44056.39,8.07,220273.88
13231,437,3,8204.56,16.34,24597.34
18197,304,5,21786.22,8.25,108922.85
10828,112,2,27294.6,6.2,54583
14610,284,5,48192.69,4.25,240959.2
13360,197,2,16609.74,1.87,33217.61
11972,53,3,1717.79,17.88,5135.49
7369,311,5,3583.38,4.28,17912.62
14653,462,5,10352.81,13.37,51750.68
17180,141,5,14797.08,11.2,73974.2
13682,436,5,28779.99,19.37,143880.58
6851,47,4,4548.69,19.7,18175.06
13161,116,1,30398.63,18.48,30380.15
850,30,5,30798.53,11.76,153980.89
6868,2,1,10218.85,5.49,10213.36
2938,335,4,5324.9,11.24,21288.36
13020,424,2,10672.97,17.69,21328.25
13821,25,5,36727.57,6.97,183630.88
14330,303,3,690.82,19.58,2052.88
7558,81,5,19838.2,13.97,99177.03
16158,44,4,14071.45,11.53,56274.27
7055,203,2,3103.62,19.09,6188.15
1760,35,2,49711.92,14.22,99409.62
13010,3,4,9358.41,7.83,37425.81
12760,81,2,23637.37,3.19,47271.55
292,270,5,20537.67,11.78,102676.57
9733,221,5,8539.95,9.7,42690.05
10138,412,1,1428.65,17.7,1410.95
15112,493,5,26255.51,14.82,131262.73
6109,319,2,7751.65,6.64,15496.66
3631,264,5,16824,15.03,84104.97
1153,404,1,6042.45,19.86,6022.59
11839,359,5,4227.41,12.85,21124.2
5389,348,3,49714.85,10.14,149134.41
2875,198,1,45630.91,4.26,45626.65
528,277,1,24948.55,8.71,24939.84
19071,106,3,46323.67,5.94,138965.07
2806,227,3,27568.96,17.07,82689.81
6575,366,2,4894.5,4.54,9784.46
9616,172,1,24144.94,11.95,24132.99
8066,346,5,48421.68,18.3,242090.1
15100,214,5,35441.72,12.82,177195.78
1849,286,4,21216.02,14.26,84849.82
16065,177,5,34402.57,12.34,172000.51
