Order_ID,Delivery_Partner_ID,Tracking_Number,Shipment_Date,Delivery_Date,Delivery_Status
7861,2,TRK00000450,2024-12-21,2024-12-26,Delivered
1954,9,TRK00000451,2025-05-30,2025-06-05,Delivered
5006,4,TRK00000452,2025-04-17,2025-04-27,Delivered
18217,10,TRK00000453,2026-04-07,2026-04-10,Shipped
7199,2,TRK00000454,2025-03-07,2025-03-14,Delivered
4727,2,TRK00000455,2026-01-18,2026-01-25,Delivered
11435,6,TRK00000456,2024-10-17,2024-10-18,In Transit
7751,5,TRK00000457,2025-04-17,2025-04-19,Shipped
10881,7,TRK00000458,2025-11-11,2025-11-14,Delivered
8128,3,TRK00000459,2024-11-16,2024-11-21,Delivered
3810,3,TRK00000460,2026-06-25,2026-06-30,Delivered
13851,8,TRK00000461,2026-07-09,2026-07-15,Delivered
13195,8,TRK00000462,2025-03-12,2025-03-21,Delivered
5091,9,TRK00000463,2024-10-04,2024-10-12,Delivered
15529,5,TRK00000464,2025-01-25,2025-01-29,Delivered
8178,5,TRK00000465,2025-12-01,2025-12-06,Delivered
3129,4,TRK00000466,2025-08-09,2025-08-15,Delivered
6171,10,TRK00000467,2025-08-10,2025-08-11,Delivered
3553,7,TRK00000468,2025-11-08,2025-11-11,Delivered
5912,10,TRK00000469,2025-12-03,2025-12-04,Delivered
16280,8,TRK00000470,2026-02-04,2026-02-06,Shipped
12014,4,TRK00000471,2024-12-08,2024-12-09,Shipped
15909,1,TRK00000472,2025-03-30,2025-04-04,Delivered
3951,4,TRK00000473,2024-10-14,2024-10-17,In Transit
13885,6,TRK00000474,2024-12-24,2024-12-28,Delivered
5281,10,TRK00000475,2025-07-12,2025-07-17,Delivered
2147,1,TRK00000476,2025-04-13,2025-04-21,Delivered
7974,5,TRK00000477,2024-09-23,2024-09-27,Delivered
15991,7,TRK00000478,2024-12-12,2024-12-19,Delivered
1032,7,TRK00000479,2026-04-21,2026-04-30,Delivered
5242,2,TRK00000480,2025-12-19,2025-12-28,Delivered
110,2,TRK00000481,2025-07-20,2025-07-30,Delivered
1797,5,TRK00000482,2025-01-09,2025-01-18,In Transit
14095,8,TRK00000483,2025-12-21,2025-12-29,Shipped
3806,10,TRK00000484,2025-08-16,2025-08-18,Delivered
17781,3,TRK00000485,2026-04-09,2026-04-14,Shipped
2950,1,TRK00000486,2026-04-07,2026-04-15,Shipped
6459,5,TRK00000487,2025-03-23,2025-03-28,Delivered
6339,6,TRK00000488,2025-10-30,2025-11-06,Delivered
19306,10,TRK00000489,2025-08-08,2025-08-10,Delivered
3182,1,TRK00000490,2026-02-08,2026-02-12,In Transit
19483,4,TRK00000491,2026-05-10,2026-05-12,Delivered
2942,2,TRK00000492,2024-07-22,2024-08-01,Delivered
11820,5,TRK00000493,2025-08-06,2025-08-13,In Transit
8150,7,TRK00000494,2025-01-02,2025-01-05,Delivered
12928,6,TRK00000495,2026-03-21,2026-03-24,Delivered
688,6,TRK00000496,2025-01-04,2025-01-11,Delivered
9814,2,TRK00000497,2024-08-13,2024-08-18,In Transit
10612,2,TRK00000498,2024-11-20,2024-11-22,Delivered
15561,7,TRK00000499,2024-11-14,2024-11-24,Delivered
10224,8,TRK00000500,2025-01-14,2025-01-16,Delivered
4615,5,TRK00000501,2026-04-12,2026-04-17,Returned
15595,2,TRK00000502,2026-07-03,2026-07-07,Shipped
5827,10,TRK00000503,2025-05-10,2025-05-11,Delivered
12472,3,TRK00000504,2025-09-12,2025-09-15,Delivered
6228,7,TRK00000505,2026-02-23,2026-03-04,Delivered
12021,5,TRK00000506,2026-05-03,2026-05-07,Delivered
18067,8,TRK00000507,2025-06-28,2025-07-04,Delivered
15548,5,TRK00000508,2025-10-04,2025-10-12,Shipped
4228,3,TRK00000509,2024-12-06,2024-12-10,Delivered
5483,8,TRK00000510,2025-07-14,2025-07-24,Delivered
3972,8,TRK00000511,2025-07-03,2025-07-07,Delivered
18001,4,TRK00000512,2025-03-20,2025-03-25,Delivered
15280,8,TRK00000513,2026-05-08,2026-05-10,Delivered
9093,3,TRK00000514,2025-01-30,2025-02-06,Delivered
7452,10,TRK00000515,2024-11-07,2024-11-14,In Transit
6943,4,TRK00000516,2026-02-11,2026-02-14,Delivered
7647,7,TRK00000517,2025-06-11,2025-06-21,Delivered
7685,6,TRK00000518,2025-12-21,2025-12-24,In Transit
14267,5,TRK00000519,2025-05-24,2025-05-27,Returned
179,1,TRK00000520,2026-05-16,2026-05-24,Delivered
13537,3,TRK00000521,2025-11-14,2025-11-18,Returned
9381,1,TRK00000522,2026-03-06,2026-03-07,Returned
1666,9,TRK00000523,2025-03-31,2025-04-07,Delivered
8634,9,TRK00000524,2024-12-07,2024-12-12,In Transit
4391,9,TRK00000525,2024-10-05,2024-10-07,Delivered
15905,8,TRK00000526,2025-02-06,2025-02-11,Shipped
144,9,TRK00000527,2025-04-27,2025-04-28,Delivered
12388,4,TRK00000528,2025-12-19,2025-12-24,Delivered
19670,3,TRK00000529,2025-12-29,2025-12-30,Delivered
164,1,TRK00000530,2026-02-06,2026-02-11,Delivered
19492,10,TRK00000531,2025-09-22,2025-09-26,In Transit
10165,4,TRK00000532,2026-04-26,2026-05-06,Delivered
2788,8,TRK00000533,2026-03-04,2026-03-08,Delivered
18965,9,TRK00000534,2026-04-25,2026-05-01,Delivered
16025,4,TRK00000535,2026-03-15,2026-03-16,Delivered
11512,4,TRK00000536,2025-05-23,2025-05-27,Returned
18358,10,TRK00000537,2024-10-07,2024-10-09,Delivered
17287,1,TRK00000538,2025-06-07,2025-06-16,Delivered
10495,8,TRK00000539,2026-04-06,2026-04-15,Delivered
14808,8,TRK00000540,2025-10-31,2025-11-09,Delivered
3557,2,TRK00000541,2025-01-08,2025-01-16,Delivered
1366,2,TRK00000542,2026-05-21,2026-05-30,In Transit
10882,7,TRK00000543,2024-12-04,2024-12-07,Delivered
10899,10,TRK00000544,2026-06-11,2026-06-15,Returned
16499,5,TRK00000545,2026-04-11,2026-04-12,Delivered
6665,1,TRK00000546,2024-09-16,2024-09-24,Delivered
2995,8,TRK00000547,2025-11-29,2025-12-06,In Transit
10282,3,TRK00000548,2025-01-04,2025-01-07,Delivered
3800,2,TRK00000549,2026-03-31,2026-04-08,Delivered
153,2,TRK00000550,2025-10-06,2025-10-14,Delivered
2249,3,TRK00000551,2026-02-08,2026-02-14,Shipped
11034,8,TRK00000552,2025-02-12,2025-02-16,Returned
14236,3,TRK00000553,2024-12-11,2024-12-16,Delivered
17779,1,TRK00000554,2025-01-11,2025-01-18,Delivered
4983,8,TRK00000555,2025-08-24,2025-08-30,Delivered
7966,9,TRK00000556,2025-05-22,2025-05-30,Delivered
12368,1,TRK00000557,2025-11-07,2025-11-09,In Transit
12313,7,TRK00000558,2026-04-18,2026-04-20,Shipped
16304,8,TRK00000559,2025-10-30,2025-11-03,In Transit
973,3,TRK00000560,2025-07-26,2025-07-31,Delivered
4415,8,TRK00000561,2025-01-28,2025-01-31,Delivered
13701,4,TRK00000562,2025-07-11,2025-07-13,Returned
19935,4,TRK00000563,2025-10-30,2025-11-05,Delivered
11398,7,TRK00000564,2026-03-10,2026-03-20,Delivered
14948,4,TRK00000565,2025-09-14,2025-09-21,In Transit
9092,10,TRK00000566,2025-10-18,2025-10-23,Delivered
19835,6,TRK00000567,2026-01-14,2026-01-15,In Transit
15509,9,TRK00000568,2025-10-25,2025-10-28,Delivered
14302,7,TRK00000569,2026-03-19,2026-03-28,Delivered
1963,2,TRK00000570,2025-01-28,2025-01-30,Shipped
11897,4,TRK00000571,2025-12-29,2025-12-31,Delivered
2521,6,TRK00000572,2025-02-05,2025-02-11,Returned
14495,7,TRK00000573,2026-02-18,2026-02-23,Delivered
19043,2,TRK00000574,2025-12-31,2026-01-01,Delivered
11319,9,TRK00000575,2024-08-12,2024-08-16,In Transit
19432,4,TRK00000576,2026-05-29,2026-06-05,In Transit
13986,6,TRK00000577,2025-09-26,2025-10-02,Delivered
3931,10,TRK00000578,2025-01-16,2025-01-18,Shipped
1927,10,TRK00000579,2026-01-30,2026-02-09,Delivered
18483,5,TRK00000580,2024-10-13,2024-10-16,Delivered
10916,8,TRK00000581,2025-09-17,2025-09-23,Delivered
9782,3,TRK00000582,2026-01-29,2026-02-04,Delivered
19141,2,TRK00000583,2025-02-06,2025-02-09,Shipped
14759,2,TRK00000584,2025-10-26,2025-11-02,Delivered
4777,7,TRK00000585,2026-01-31,2026-02-02,Delivered
4311,7,TRK00000586,2025-04-08,2025-04-09,Delivered
2465,10,TRK00000587,2025-02-01,2025-02-06,Delivered
6305,3,TRK00000588,2026-02-24,2026-02-27,Delivered
10207,10,TRK00000589,2025-02-25,2025-02-26,Returned
2137,1,TRK00000590,2026-02-07,2026-02-14,Delivered
4499,6,TRK00000591,2025-01-10,2025-01-19,Shipped
2032,2,TRK00000592,2025-03-16,2025-03-18,Delivered
5716,3,TRK00000593,2026-05-26,2026-06-03,Delivered
13730,9,TRK00000594,2025-07-06,2025-07-15,Delivered
6091,3,TRK00000595,2024-09-26,2024-10-01,Delivered
1554,4,TRK00000596,2025-06-25,2025-06-28,Delivered
10058,7,TRK00000597,2025-11-02,2025-11-03,Delivered
13400,9,TRK00000598,2024-12-28,2025-01-05,Delivered
14965,9,TRK00000599,2025-06-18,2025-06-20,Delivered
8301,9,TRK00000600,2024-08-23,2024-09-02,Delivered
2606,3,TRK00000601,2025-06-17,2025-06-23,Returned
18285,4,TRK00000602,2026-01-25,2026-01-31,Shipped
19965,6,TRK00000603,2026-05-04,2026-05-05,Returned
17670,2,TRK00000604,2026-02-22,2026-02-28,Delivered
19385,6,TRK00000605,2024-07-19,2024-07-21,Shipped
17484,2,TRK00000606,2025-11-17,2025-11-21,Delivered
11680,4,TRK00000607,2025-01-23,2025-01-31,Delivered
5736,4,TRK00000608,2025-07-17,2025-07-22,Delivered
6370,7,TRK00000609,2024-08-27,2024-09-04,Delivered
4045,7,TRK00000610,2024-11-16,2024-11-18,Delivered
8967,9,TRK00000611,2026-03-22,2026-03-29,Delivered
9206,3,TRK00000612,2024-11-21,2024-11-24,Delivered
5506,4,TRK00000613,2025-10-23,2025-10-26,Delivered
16742,8,TRK00000614,2025-03-07,2025-03-09,Delivered
13785,7,TRK00000615,2026-01-16,2026-01-20,Delivered
2171,7,TRK00000616,2024-09-24,2024-10-01,In Transit
7993,7,TRK00000617,2024-11-11,2024-11-20,Delivered
12279,6,TRK00000618,2024-10-07,2024-10-15,Shipped
14599,10,TRK00000619,2025-09-19,2025-09-22,Shipped
8441,6,TRK00000620,2026-03-10,2026-03-20,Delivered
7064,7,TRK00000621,2026-05-25,2026-05-30,Delivered
5894,5,TRK00000622,2025-09-03,2025-09-05,Delivered
3449,1,TRK00000623,2026-03-22,2026-03-25,Shipped
18968,1,TRK00000624,2025-06-26,2025-07-05,Delivered
11734,1,TRK00000625,2025-04-01,2025-04-02,Delivered
7182,8,TRK00000626,2024-07-21,2024-07-24,Delivered
4205,10,TRK00000627,2025-01-04,2025-01-13,Delivered
6841,8,TRK00000628,2025-09-06,2025-09-08,Returned
14520,10,TRK00000629,2026-02-09,2026-02-18,In Transit
8505,8,TRK00000630,2024-12-19,2024-12-24,Delivered
3066,2,TRK00000631,2025-02-03,2025-02-09,Delivered
14425,6,TRK00000632,2025-01-17,2025-01-24,Delivered
16127,2,TRK00000633,2025-10-07,2025-10-08,Delivered
15238,9,TRK00000634,2025-09-21,2025-10-01,Delivered
16947,6,TRK00000635,2026-07-04,2026-07-09,In Transit
8049,10,TRK00000636,2025-08-17,2025-08-27,Delivered
5030,3,TRK00000637,2026-05-18,2026-05-20,In Transit
11437,4,TRK00000638,2025-11-16,2025-11-26,Delivered
8979,3,TRK00000639,2024-07-27,2024-08-03,Shipped
19570,5,TRK00000640,2025-11-10,2025-11-19,Delivered
1423,8,TRK00000641,2024-11-16,2024-11-21,Delivered
244,9,TRK00000642,2026-06-11,2026-06-14,Delivered
11433,1,TRK00000643,2025-07-02,2025-07-05,Delivered
11294,2,TRK00000644,2025-06-30,2025-07-05,Shipped
6891,8,TRK00000645,2024-12-30,2025-01-01,Delivered
849,4,TRK00000646,2025-03-23,2025-03-27,Delivered
2563,6,TRK00000647,2026-07-03,2026-07-09,Delivered
11771,8,TRK00000648,2025-10-29,2025-11-01,Delivered
5867,6,TRK00000649,2025-03-02,2025-03-10,Delivered
1092,5,TRK00000650,2025-12-26,2025-12-30,Returned
17286,6,TRK00000651,2024-11-16,2024-11-21,Delivered
19184,6,TRK00000652,2025-02-01,2025-02-11,Delivered
13567,3,TRK00000653,2025-12-31,2026-01-04,Delivered
10474,4,TRK00000654,2026-01-14,2026-01-17,Delivered
10855,7,TRK00000655,2024-08-19,2024-08-29,Delivered
17376,5,TRK00000656,2026-03-28,2026-03-31,In Transit
16763,2,TRK00000657,2025-03-15,2025-03-17,Shipped
4091,5,TRK00000658,2026-01-25,2026-02-04,Delivered
10345,1,TRK00000659,2025-04-22,2025-04-29,In Transit
4542,6,TRK00000660,2025-10-13,2025-10-14,Delivered
2125,9,TRK00000661,2025-03-13,2025-03-18,Delivered
2702,6,TRK00000662,2024-10-11,2024-10-16,Delivered
12541,8,TRK00000663,2024-11-24,2024-11-28,Delivered
62,4,TRK00000664,2026-04-01,2026-04-10,Delivered
977,4,TRK00000665,2025-11-30,2025-12-05,Delivered
1220,6,TRK00000666,2026-03-14,2026-03-21,Delivered
16061,7,TRK00000667,2026-01-21,2026-01-25,In Transit
16845,6,TRK00000668,2025-07-31,2025-08-10,In Transit
3111,8,TRK00000669,2026-04-03,2026-04-04,Delivered
8642,8,TRK00000670,2025-04-10,2025-04-14,In Transit
5920,6,TRK00000671,2025-06-04,2025-06-05,Delivered
11534,9,TRK00000672,2024-10-20,2024-10-27,Returned
18200,7,TRK00000673,2024-09-04,2024-09-11,Delivered
8299,6,TRK00000674,2025-04-06,2025-04-10,Delivered
4275,8,TRK00000675,2025-08-16,2025-08-18,Delivered
19868,10,TRK00000676,2026-01-20,2026-01-27,Delivered
6266,8,TRK00000677,2024-08-30,2024-09-09,Shipped
18087,10,TRK00000678,2025-01-07,2025-01-09,Delivered
1240,10,TRK00000679,2024-08-19,2024-08-29,In Transit
6094,5,TRK00000680,2026-02-15,2026-02-18,Shipped
14798,8,TRK00000681,2026-04-12,2026-04-17,Delivered
7692,1,TRK00000682,2024-12-06,2024-12-15,Shipped
6481,8,TRK00000683,2024-07-29,2024-08-04,Delivered
13061,6,TRK00000684,2026-02-19,2026-02-23,Delivered
13452,7,TRK00000685,2025-10-01,2025-10-09,Delivered
9715,2,TRK00000686,2025-05-30,2025-06-03,Shipped
18976,4,TRK00000687,2026-01-19,2026-01-24,In Transit
6760,3,TRK00000688,2024-11-05,2024-11-14,Shipped
2012,7,TRK00000689,2026-01-13,2026-01-22,Delivered
16197,10,TRK00000690,2025-12-06,2025-12-16,Delivered
15756,9,TRK00000691,2025-02-13,2025-02-15,In Transit
6821,9,TRK00000692,2025-12-01,2025-12-07,Delivered
10041,3,TRK00000693,2025-07-31,2025-08-02,Shipped
383,2,TRK00000694,2026-03-26,2026-03-29,Returned
14429,9,TRK00000695,2025-07-06,2025-07-12,Shipped
19293,10,TRK00000696,2024-12-14,2024-12-15,Delivered
11627,9,TRK00000697,2024-10-04,2024-10-07,Delivered
6011,6,TRK00000698,2025-07-30,2025-08-08,In Transit
5537,10,TRK00000699,2025-02-22,2025-02-25,Delivered
8833,3,TRK00000700,2025-11-30,2025-12-09,Returned
3419,6,TRK00000701,2025-11-25,2025-12-04,Delivered
14014,2,TRK00000702,2025-04-11,2025-04-15,Delivered
1678,9,TRK00000703,2025-02-15,2025-02-18,Shipped
10845,7,TRK00000704,2025-12-07,2025-12-11,Delivered
13279,9,TRK00000705,2025-08-26,2025-09-02,Delivered
16743,1,TRK00000706,2025-03-20,2025-03-25,Delivered
6166,3,TRK00000707,2026-04-04,2026-04-09,Delivered
15647,8,TRK00000708,2026-03-30,2026-04-01,Delivered
6080,6,TRK00000709,2025-08-14,2025-08-17,Delivered
6024,4,TRK00000710,2025-08-25,2025-08-31,Returned
5129,6,TRK00000711,2025-03-08,2025-03-12,Delivered
4360,1,TRK00000712,2024-10-11,2024-10-19,Returned
3019,10,TRK00000713,2026-06-07,2026-06-17,Delivered
1922,2,TRK00000714,2026-05-18,2026-05-23,Shipped
1321,2,TRK00000715,2025-09-03,2025-09-11,Shipped
4956,6,TRK00000716,2026-05-25,2026-05-30,Delivered
10345,6,TRK00000717,2026-06-09,2026-06-14,Delivered
11434,2,TRK00000718,2024-07-12,2024-07-16,Shipped
15756,5,TRK00000719,2024-08-24,2024-09-02,Returned
4156,4,TRK00000720,2025-10-24,2025-11-01,Returned
1646,10,TRK00000721,2025-03-06,2025-03-08,Delivered
18731,5,TRK00000722,2026-04-11,2026-04-17,Delivered
12743,9,TRK00000723,2026-07-07,2026-07-08,Delivered
19589,1,TRK00000724,2024-09-05,2024-09-09,Shipped
15718,6,TRK00000725,2024-07-20,2024-07-26,In Transit
15604,8,TRK00000726,2024-08-12,2024-08-19,In Transit
6305,2,TRK00000727,2025-11-27,2025-11-28,Shipped
16471,3,TRK00000728,2025-10-19,2025-10-21,In Transit
17728,6,TRK00000729,2025-02-03,2025-02-11,Delivered
5623,1,TRK00000730,2025-10-01,2025-10-11,Delivered
1872,6,TRK00000731,2026-06-11,2026-06-17,Delivered
8334,5,TRK00000732,2025-06-01,2025-06-03,Delivered
8331,8,TRK00000733,2025-12-22,2025-12-24,Returned
14816,4,TRK00000734,2025-04-20,2025-04-30,Delivered
6776,3,TRK00000735,2025-04-20,2025-04-28,Delivered
11405,10,TRK00000736,2025-03-19,2025-03-26,Delivered
13518,10,TRK00000737,2025-02-07,2025-02-15,Delivered
10770,10,TRK00000738,2024-12-20,2024-12-22,Shipped
11374,2,TRK00000739,2024-08-04,2024-08-11,Delivered
16863,10,TRK00000740,2024-08-20,2024-08-22,Shipped
10873,10,TRK00000741,2026-07-04,2026-07-05,Delivered
17362,7,TRK00000742,2025-05-14,2025-05-21,Delivered
6656,8,TRK00000743,2025-09-15,2025-09-24,Shipped
10704,1,TRK00000744,2025-04-12,2025-04-19,Delivered
10681,1,TRK00000745,2026-04-28,2026-05-01,In Transit
1107,5,TRK00000746,2025-10-22,2025-10-30,Shipped
10459,5,TRK00000747,2025-11-20,2025-11-25,Delivered
11043,8,TRK00000748,2025-08-17,2025-08-20,Shipped
1737,10,TRK00000749,2025-01-14,2025-01-16,Delivered
15913,5,TRK00000750,2025-02-22,2025-03-02,Delivered
19967,8,TRK00000751,2025-09-26,2025-10-05,Shipped
15440,4,TRK00000752,2025-07-02,2025-07-07,Shipped
1610,10,TRK00000753,2024-10-31,2024-11-02,Delivered
19342,5,TRK00000754,2025-05-18,2025-05-22,Delivered
18563,5,TRK00000755,2025-07-04,2025-07-10,Delivered
9988,6,TRK00000756,2025-04-11,2025-04-19,Shipped
17727,7,TRK00000757,2026-06-02,2026-06-03,Delivered
3640,8,TRK00000758,2024-12-11,2024-12-20,Delivered
3237,4,TRK00000759,2024-08-25,2024-08-31,Delivered
15992,7,TRK00000760,2024-12-14,2024-12-20,Delivered
5256,10,TRK00000761,2026-04-26,2026-04-28,Delivered
2196,3,TRK00000762,2025-11-05,2025-11-09,Shipped
4298,3,TRK00000763,2024-08-27,2024-09-05,Delivered
14875,6,TRK00000764,2025-12-02,2025-12-07,Delivered
2265,1,TRK00000765,2025-12-15,2025-12-22,Delivered
6809,6,TRK00000766,2024-08-18,2024-08-26,Delivered
6533,10,TRK00000767,2025-04-25,2025-04-26,Delivered
8504,9,TRK00000768,2026-04-11,2026-04-17,Shipped
15126,4,TRK00000769,2025-11-10,2025-11-17,Delivered
684,10,TRK00000770,2026-01-17,2026-01-21,Delivered
17904,1,TRK00000771,2025-09-01,2025-09-05,Delivered
17010,2,TRK00000772,2025-02-26,2025-03-08,Delivered
12296,3,TRK00000773,2025-07-26,2025-08-02,Delivered
15264,8,TRK00000774,2026-04-29,2026-04-30,In Transit
3165,6,TRK00000775,2024-09-01,2024-09-04,Delivered
7758,3,TRK00000776,2025-01-20,2025-01-24,In Transit
10451,7,TRK00000777,2025-08-26,2025-09-05,Delivered
578,2,TRK00000778,2024-07-13,2024-07-16,Delivered
12803,3,TRK00000779,2025-06-07,2025-06-11,Delivered
16233,7,TRK00000780,2024-12-02,2024-12-04,Delivered
10859,10,TRK00000781,2026-02-08,2026-02-09,Returned
16649,7,TRK00000782,2025-10-21,2025-10-29,Delivered
17549,4,TRK00000783,2026-06-05,2026-06-11,Shipped
14932,2,TRK00000784,2025-09-23,2025-10-01,Shipped
17841,1,TRK00000785,2025-03-10,2025-03-11,Delivered
16062,2,TRK00000786,2024-07-16,2024-07-17,Shipped
17929,4,TRK00000787,2025-07-02,2025-07-09,Delivered
14947,5,TRK00000788,2025-08-19,2025-08-23,Delivered
19648,4,TRK00000789,2026-05-18,2026-05-23,Delivered
14603,8,TRK00000790,2024-09-21,2024-10-01,Delivered
9747,3,TRK00000791,2025-07-23,2025-07-29,In Transit
3322,10,TRK00000792,2025-06-09,2025-06-13,Shipped
13821,3,TRK00000793,2025-07-05,2025-07-06,In Transit
6583,2,TRK00000794,2025-07-06,2025-07-11,Delivered
2210,7,TRK00000795,2024-12-07,2024-12-11,Delivered
15008,1,TRK00000796,2024-10-03,2024-10-06,Delivered
10696,4,TRK00000797,2025-02-27,2025-03-02,In Transit
2806,4,TRK00000798,2025-06-03,2025-06-12,Delivered
5205,7,TRK00000799,2024-08-01,2024-08-03,Delivered
13651,2,TRK00000800,2025-01-13,2025-01-14,Delivered
6153,4,TRK00000801,2025-12-01,2025-12-05,In Transit
4201,5,TRK00000802,2025-01-16,2025-01-19,Delivered
12748,6,TRK00000803,2025-05-25,2025-06-01,Delivered
19818,9,TRK00000804,2024-11-28,2024-11-30,Delivered
295,7,TRK00000805,2025-11-26,2025-11-27,Delivered
849,6,TRK00000806,2025-06-17,2025-06-26,Delivered
7171,2,TRK00000807,2025-04-19,2025-04-27,Delivered
3078,8,TRK00000808,2025-07-22,2025-07-25,In Transit
6599,4,TRK00000809,2026-02-02,2026-02-07,Delivered
8412,3,TRK00000810,2024-11-10,2024-11-12,Delivered
4434,1,TRK00000811,2025-09-04,2025-09-07,Delivered
14227,9,TRK00000812,2026-05-15,2026-05-16,Delivered
14667,6,TRK00000813,2024-10-20,2024-10-29,Shipped
5667,6,TRK00000814,2024-10-03,2024-10-11,Delivered
5847,1,TRK00000815,2025-05-11,2025-05-20,Shipped
1234,7,TRK00000816,2025-08-10,2025-08-14,Delivered
2069,6,TRK00000817,2026-05-28,2026-06-04,Delivered
19060,9,TRK00000818,2025-06-08,2025-06-17,Delivered
17413,7,TRK00000819,2025-10-28,2025-11-06,Delivered
9594,9,TRK00000820,2025-09-13,2025-09-22,Delivered
7927,2,TRK00000821,2026-02-18,2026-02-24,Delivered
2366,8,TRK00000822,2024-07-21,2024-07-27,Shipped
15263,5,TRK00000823,2026-06-05,2026-06-06,Delivered
3265,7,TRK00000824,2025-11-20,2025-11-21,Returned
6649,9,TRK00000825,2025-11-11,2025-11-17,Shipped
16761,1,TRK00000826,2025-09-21,2025-09-29,Delivered
4027,7,TRK00000827,2025-01-04,2025-01-08,Delivered
12064,9,TRK00000828,2026-01-26,2026-01-31,Delivered
19395,7,TRK00000829,2024-12-21,2024-12-31,Delivered
18401,10,TRK00000830,2024-09-01,2024-09-08,Delivered
16777,6,TRK00000831,2026-01-02,2026-01-12,Delivered
9351,6,TRK00000832,2025-05-24,2025-05-28,Returned
18504,5,TRK00000833,2025-08-27,2025-09-05,Shipped
19569,8,TRK00000834,2025-05-20,2025-05-29,In Transit
5684,4,TRK00000835,2025-08-20,2025-08-24,Delivered
770,5,TRK00000836,2025-12-27,2025-12-31,Shipped
10134,3,TRK00000837,2024-08-14,2024-08-22,Delivered
6400,4,TRK00000838,2025-09-23,2025-10-03,In Transit
10244,5,TRK00000839,2025-04-14,2025-04-20,Delivered
17341,1,TRK00000840,2025-07-25,2025-07-27,Delivered
5548,6,TRK00000841,2026-03-24,2026-04-02,Delivered
3530,5,TRK00000842,2024-07-30,2024-08-05,In Transit
14619,10,TRK00000843,2024-11-15,2024-11-18,Delivered
11281,10,TRK00000844,2024-12-01,2024-12-06,Returned
1018,3,TRK00000845,2024-12-13,2024-12-22,Delivered
11463,9,TRK00000846,2026-04-22,2026-05-02,Delivered
18382,3,TRK00000847,2026-05-15,2026-05-24,Delivered
11603,3,TRK00000848,2025-05-10,2025-05-18,Delivered
9551,4,TRK00000849,2024-12-08,2024-12-17,Delivered
467,1,TRK00000850,2025-11-24,2025-11-25,Delivered
7952,5,TRK00000851,2025-06-10,2025-06-14,Delivered
14791,6,TRK00000852,2025-10-08,2025-10-16,Delivered
6751,6,TRK00000853,2025-09-21,2025-09-27,Delivered
8629,8,TRK00000854,2025-09-19,2025-09-27,In Transit
8738,10,TRK00000855,2025-08-27,2025-08-28,Delivered
19382,2,TRK00000856,2025-09-29,2025-10-08,Delivered
15583,1,TRK00000857,2024-11-23,2024-11-26,Delivered
3527,2,TRK00000858,2025-04-18,2025-04-21,Delivered
16788,8,TRK00000859,2025-01-21,2025-01-25,In Transit
