Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
11508,262,2026-02-23,Defective item,12621.16,Completed
1149,417,2026-01-24,Quality issue,20169.02,Completed
15970,218,2025-04-02,Damaged product,13471.08,Requested
12332,249,2025-08-17,Quality issue,23062.22,Approved
11294,328,2024-09-08,Damaged product,13015.63,Requested
681,61,2024-08-16,Quality issue,14229.5,Rejected
17149,348,2025-10-17,Changed mind,15998.08,Completed
11101,256,2025-09-03,Wrong item delivered,16522.04,Approved
14441,439,2024-10-12,Wrong item delivered,21290.88,Approved
19845,444,2024-08-20,Quality issue,19334.01,Rejected
18910,2,2025-03-13,Wrong item delivered,14338.97,Completed
8216,395,2025-06-19,Damaged product,19779.83,Requested
10858,198,2026-04-10,Wrong item delivered,18466.16,Completed
10761,407,2026-02-07,Late delivery,21077.93,Approved
16458,169,2024-08-22,Changed mind,13529.22,Completed
14694,216,2025-01-27,Wrong item delivered,6020.9,Approved
10567,444,2025-08-02,Late delivery,19401.45,Completed
15860,161,2025-06-02,Wrong item delivered,17910.57,Completed
19930,187,2025-06-14,Defective item,14528.43,Completed
19498,248,2025-08-23,Changed mind,17789.68,Completed
5916,381,2025-04-07,Damaged product,1780.65,Approved
1833,171,2026-03-18,Damaged product,8935.33,Approved
13340,244,2025-12-29,Damaged product,18431.85,Completed
19455,179,2025-09-07,Damaged product,9346.28,Completed
916,247,2026-01-26,Changed mind,21972.33,Completed
934,68,2026-06-30,Changed mind,21407.91,Approved
16959,315,2024-08-20,Late delivery,5193.54,Rejected
10412,196,2025-05-28,Defective item,24345.39,Requested
2446,350,2026-06-28,Wrong item delivered,21007.69,Approved
6285,215,2025-05-14,Product not as described,5773.69,Rejected
9377,320,2025-08-28,Product not as described,8162.31,Approved
18436,18,2025-02-06,Changed mind,9869.57,Completed
14268,412,2025-05-08,Product not as described,20300.12,Completed
11793,370,2026-06-11,Damaged product,12326.16,Approved
10740,10,2025-01-24,Damaged product,16329.65,Completed
16904,237,2026-01-25,Quality issue,23947.57,Completed
11833,206,2024-10-18,Defective item,18154.41,Approved
18272,190,2024-11-20,Size mismatch,14056.66,Rejected
11351,140,2025-04-12,Late delivery,24726.26,Completed
106,217,2026-04-13,Size mismatch,15939.61,Completed
18584,350,2026-01-12,Changed mind,22679.09,Completed
2738,469,2024-12-02,Product not as described,16934.63,Approved
7283,129,2026-02-03,Quality issue,9504.68,Requested
5098,310,2024-09-15,Late delivery,13078.35,Completed
16210,358,2025-10-13,Changed mind,2792.26,Completed
1255,404,2026-06-21,Damaged product,9995.41,Approved
12232,42,2026-06-26,Wrong item delivered,3664.84,Completed
17785,427,2026-04-13,Size mismatch,21581.53,Completed
12247,59,2025-10-27,Quality issue,6954.4,Completed
5042,251,2025-11-04,Quality issue,668.43,Completed
14270,157,2026-04-28,Wrong item delivered,10382.35,Completed
6021,306,2025-12-31,Product not as described,12061.24,Approved
19075,286,2025-12-13,Wrong item delivered,19155.23,Approved
15486,286,2026-07-07,Late delivery,902.14,Approved
504,129,2026-01-16,Late delivery,15379.92,Completed
17335,413,2026-05-27,Wrong item delivered,15199.03,Completed
10017,226,2025-05-08,Changed mind,12962.01,Completed
5547,34,2025-09-08,Late delivery,24455.11,Approved
14496,428,2024-07-31,Late delivery,3857.11,Requested
16935,325,2026-06-07,Defective item,15909.3,Completed
13617,111,2025-01-05,Defective item,14641.87,Completed
8591,420,2025-07-29,Size mismatch,23355.59,Completed
475,349,2026-05-22,Late delivery,3473.15,Completed
13868,420,2026-05-03,Quality issue,3569.45,Completed
9238,130,2026-01-05,Defective item,12690.34,Completed
5545,395,2025-05-15,Changed mind,24315.45,Completed
3928,254,2024-10-12,Changed mind,14731.12,Approved
3995,375,2025-09-13,Wrong item delivered,4235.79,Rejected
16986,288,2025-02-23,Wrong item delivered,16694.4,Completed
3985,74,2024-10-15,Size mismatch,18042.11,Approved
1625,106,2025-09-18,Product not as described,8063.23,Completed
10561,175,2025-06-03,Quality issue,18951.5,Completed
12072,292,2026-01-21,Damaged product,5689.37,Approved
6912,57,2025-07-11,Quality issue,8690.14,Rejected
4287,371,2025-09-07,Defective item,23716.34,Completed
18704,444,2026-01-27,Wrong item delivered,15136.1,Completed
12805,404,2026-06-09,Wrong item delivered,16612.83,Completed
6940,199,2025-01-12,Wrong item delivered,16885.1,Requested
13654,412,2024-11-08,Late delivery,847.89,Completed
2355,460,2024-07-25,Changed mind,14248.72,Completed
11843,445,2024-07-22,Defective item,2404.67,Approved
3997,37,2026-07-05,Product not as described,13616.36,Completed
5575,178,2026-06-05,Late delivery,14714.74,Completed
9863,456,2026-05-30,Damaged product,13256.12,Completed
14435,275,2026-06-07,Changed mind,17855.14,Completed
3697,475,2025-09-15,Changed mind,19809,Completed
1446,138,2025-02-04,Damaged product,20358.8,Rejected
13764,286,2026-02-11,Changed mind,4387.11,Completed
17763,447,2024-10-19,Late delivery,20665.2,Completed
9269,493,2025-09-02,Quality issue,21288.72,Completed
16119,167,2026-03-30,Quality issue,5102.47,Completed
10631,272,2024-10-16,Defective item,2944.9,Completed
10833,468,2024-12-17,Size mismatch,19177.63,Completed
15290,426,2025-07-12,Wrong item delivered,16146.2,Rejected
4484,493,2026-04-12,Defective item,16941.5,Approved
5967,467,2025-03-21,Size mismatch,19397.31,Completed
17144,473,2025-09-13,Defective item,11539.28,Completed
933,64,2024-10-06,Changed mind,6573.8,Completed
10591,304,2026-04-21,Size mismatch,18490.63,Completed
12430,7,2024-10-27,Late delivery,23629.75,Requested
5860,354,2026-01-14,Changed mind,4813,Approved
6635,126,2025-09-12,Wrong item delivered,13497.81,Rejected
15665,184,2025-07-12,Changed mind,16701.94,Completed
1773,179,2026-04-17,Defective item,11270.29,Completed
14427,381,2026-02-23,Quality issue,23271.33,Completed
7621,150,2025-12-27,Defective item,10083.76,Completed
2384,72,2024-07-29,Wrong item delivered,11517.26,Completed
3284,281,2026-06-26,Product not as described,13574.75,Requested
12545,207,2026-07-03,Late delivery,20259.26,Completed
12677,301,2025-08-24,Quality issue,19937.08,Completed
4231,490,2025-09-05,Changed mind,15755.83,Completed
13437,408,2024-12-14,Size mismatch,17218.1,Completed
11613,298,2025-05-10,Quality issue,20539.05,Completed
3786,302,2025-10-25,Quality issue,9327.15,Completed
3024,226,2025-06-11,Wrong item delivered,290.14,Completed
9192,410,2024-09-28,Changed mind,12666.15,Completed
18849,436,2024-09-20,Damaged product,4988.33,Completed
18806,14,2025-12-06,Product not as described,2719.14,Approved
1373,414,2026-07-05,Damaged product,6683.73,Completed
4508,143,2025-02-18,Size mismatch,12578.71,Approved
2455,70,2026-02-12,Damaged product,21547.79,Completed
16325,408,2024-07-17,Product not as described,21772.09,Rejected
16742,9,2024-10-21,Changed mind,10255.54,Requested
14678,238,2026-01-26,Quality issue,17123.12,Completed
8699,99,2025-09-16,Damaged product,20825.41,Rejected
14470,147,2025-10-26,Defective item,13073.94,Completed
9713,255,2026-06-09,Wrong item delivered,9806.16,Approved
8401,231,2026-04-24,Late delivery,2120.3,Approved
1664,283,2024-09-05,Defective item,15313.86,Completed
5402,11,2025-11-10,Changed mind,2918.62,Rejected
4594,350,2026-05-31,Late delivery,4902.01,Completed
15685,244,2025-04-02,Defective item,15254.75,Rejected
5112,305,2025-11-30,Late delivery,7736.09,Approved
14707,50,2024-08-13,Late delivery,1601.53,Rejected
8538,199,2025-04-20,Changed mind,4229.19,Completed
16160,31,2025-08-09,Changed mind,14837.81,Completed
13401,478,2024-09-27,Size mismatch,5545.74,Completed
1365,35,2024-12-08,Product not as described,8140.76,Completed
1188,356,2024-10-04,Changed mind,2529.75,Completed
4203,125,2025-07-12,Damaged product,18122.87,Completed
1608,243,2026-05-24,Wrong item delivered,19281.59,Completed
6863,464,2025-01-25,Size mismatch,1038.84,Completed
12714,205,2025-05-07,Late delivery,19406.13,Rejected
3528,70,2024-09-04,Damaged product,12518.88,Completed
11632,107,2026-06-23,Product not as described,22390.44,Approved
19501,437,2024-12-23,Quality issue,7893.85,Completed
6757,328,2024-10-01,Late delivery,16460.25,Completed
19153,292,2025-09-13,Size mismatch,11724,Completed
7749,18,2025-04-20,Defective item,15572.73,Requested
15052,20,2024-09-11,Product not as described,24129,Completed
18939,269,2025-04-21,Size mismatch,6330.24,Rejected
2773,92,2026-03-10,Late delivery,23952.97,Approved
14366,46,2024-12-31,Quality issue,21599.88,Completed
18941,309,2026-05-19,Product not as described,7224.15,Completed
13799,344,2026-06-16,Wrong item delivered,10350.15,Completed
3688,253,2024-08-18,Late delivery,17927.23,Completed
15686,341,2024-08-08,Quality issue,22070.83,Completed
7490,12,2024-07-29,Quality issue,6714.77,Approved
17709,72,2025-09-02,Quality issue,14552.71,Approved
19465,153,2024-11-06,Changed mind,22773.29,Completed
14438,270,2024-07-20,Wrong item delivered,11918.06,Approved
8012,295,2025-02-17,Size mismatch,20195.91,Completed
12937,207,2025-03-15,Damaged product,15026.43,Completed
15649,232,2025-12-22,Size mismatch,5342.47,Completed
9398,430,2026-05-29,Late delivery,606.93,Completed
3322,407,2025-01-31,Quality issue,19166.89,Completed
9390,50,2025-01-28,Quality issue,22617.47,Completed
5844,165,2025-08-14,Product not as described,869.03,Approved
8290,293,2025-08-05,Quality issue,13683.89,Completed
14147,360,2026-05-06,Late delivery,6050.19,Approved
9427,7,2026-05-07,Size mismatch,17679.11,Completed
8453,396,2024-11-10,Quality issue,19378.68,Completed
2028,172,2024-09-14,Product not as described,11260.56,Requested
2730,362,2024-10-27,Quality issue,7312.84,Completed
12799,489,2024-09-27,Changed mind,15070.13,Completed
13711,435,2024-08-22,Damaged product,18379.85,Approved
16258,436,2024-12-12,Changed mind,18804.58,Rejected
9960,245,2024-10-05,Damaged product,9740.04,Completed
13712,74,2025-12-23,Changed mind,12932.16,Completed
14533,335,2026-06-30,Size mismatch,17654.98,Completed
12421,437,2025-11-23,Damaged product,10993.4,Rejected
1019,244,2025-10-02,Changed mind,5812.73,Completed
16608,355,2026-04-06,Damaged product,1550.38,Requested
18595,295,2026-06-14,Wrong item delivered,23784.49,Completed
11513,288,2025-02-25,Defective item,23097.27,Requested
14271,302,2025-04-29,Changed mind,4591.76,Completed
3036,262,2026-05-04,Product not as described,6508.09,Completed
9419,70,2026-02-18,Late delivery,10231.52,Rejected
1748,407,2026-07-07,Size mismatch,21366.1,Completed
12298,238,2026-06-15,Product not as described,3027.94,Approved
8246,70,2025-01-17,Damaged product,7834.15,Rejected
18547,362,2025-12-06,Late delivery,5930.1,Completed
6992,128,2024-10-13,Wrong item delivered,10895.02,Requested
4817,450,2024-11-04,Damaged product,19639.11,Completed
4358,248,2025-02-01,Quality issue,15586.41,Requested
12646,311,2024-11-28,Size mismatch,631.46,Rejected
1953,397,2025-07-27,Late delivery,20304.52,Completed
19112,343,2026-01-13,Product not as described,11439.72,Approved
6008,115,2026-01-11,Size mismatch,23957.62,Requested
8862,376,2024-08-19,Late delivery,8937.58,Completed
11093,463,2025-07-31,Defective item,2054.87,Completed
17266,444,2025-09-29,Changed mind,7076.5,Approved
16368,209,2025-09-20,Wrong item delivered,19635.3,Completed
18700,15,2025-12-20,Late delivery,20470.99,Completed
19693,220,2025-07-25,Late delivery,12124.01,Approved
5965,177,2025-08-21,Wrong item delivered,2085.11,Approved
18703,267,2025-05-29,Damaged product,16140.52,Approved
13632,472,2025-02-20,Damaged product,6768.53,Completed
9559,335,2025-08-03,Size mismatch,10023.38,Completed
19822,186,2026-01-21,Product not as described,17195.77,Rejected
5440,459,2024-10-18,Quality issue,2539.75,Completed
11340,38,2026-06-02,Product not as described,6391.69,Completed
17179,278,2026-01-24,Late delivery,2382.01,Completed
4954,51,2025-02-17,Late delivery,17588.03,Rejected
19800,367,2025-03-24,Defective item,2886.15,Completed
16453,229,2025-02-19,Late delivery,438.59,Completed
4268,398,2025-05-09,Late delivery,23614,Approved
14398,368,2024-08-22,Product not as described,18551.37,Rejected
10862,135,2025-12-16,Defective item,3495.42,Completed
8527,492,2024-07-22,Wrong item delivered,6038.91,Approved
2623,2,2024-10-20,Changed mind,19184.53,Rejected
17273,185,2026-05-14,Quality issue,2580.18,Completed
2453,371,2026-07-02,Damaged product,15392.22,Completed
14564,222,2025-11-25,Late delivery,13093.37,Completed
10486,152,2026-06-11,Damaged product,8004.8,Approved
14996,311,2024-11-23,Wrong item delivered,21486.66,Rejected
9037,198,2026-06-29,Damaged product,12919.45,Completed
16969,168,2025-04-22,Damaged product,19322.08,Completed
6022,264,2026-04-30,Wrong item delivered,17158.13,Completed
4430,165,2025-12-31,Damaged product,4129.62,Completed
9455,429,2025-09-01,Changed mind,8797,Completed
16971,58,2025-07-29,Damaged product,11133.26,Completed
19512,183,2025-11-21,Late delivery,11354.38,Completed
4039,140,2025-06-14,Quality issue,7920.9,Completed
7551,250,2025-08-28,Quality issue,5788.46,Completed
3699,126,2026-05-24,Late delivery,12634.28,Completed
1287,88,2024-08-09,Defective item,11531.48,Completed
1815,20,2024-12-03,Late delivery,7965.05,Completed
15512,317,2026-06-16,Defective item,7763.41,Requested
1998,462,2025-10-13,Quality issue,9732.14,Completed
13950,320,2025-08-20,Defective item,9002.24,Approved
9892,24,2026-05-10,Late delivery,12064.22,Completed
17615,362,2025-05-01,Product not as described,8909.71,Completed
4697,163,2025-10-07,Late delivery,6413.86,Completed
7612,445,2026-06-16,Quality issue,9368.3,Completed
2846,469,2025-01-17,Changed mind,3598.61,Completed
17870,492,2024-08-24,Damaged product,20658.09,Rejected
16036,265,2024-11-17,Defective item,841.81,Completed
648,373,2026-04-12,Size mismatch,9584.97,Completed
18658,158,2026-06-24,Changed mind,20816.71,Completed
10352,454,2026-04-25,Product not as described,21808.05,Completed
11106,197,2025-08-17,Product not as described,7979.42,Completed
11263,130,2026-06-27,Damaged product,22782.82,Requested
11867,63,2026-02-12,Size mismatch,20631.15,Requested
2838,488,2025-09-03,Damaged product,24965.22,Requested
17835,173,2026-05-04,Product not as described,15363.37,Completed
11786,57,2024-12-31,Damaged product,20978.16,Completed
4911,234,2026-04-06,Defective item,2175.08,Rejected
18436,306,2025-11-11,Damaged product,19811.32,Completed
1447,283,2024-11-03,Defective item,3652.88,Completed
16048,440,2025-03-09,Quality issue,23417.61,Approved
14231,356,2025-02-11,Quality issue,12175.15,Completed
14699,54,2025-02-13,Product not as described,4130.26,Rejected
7685,178,2025-11-06,Quality issue,6604.59,Approved
12260,159,2026-04-02,Quality issue,6996.96,Approved
4476,207,2024-11-26,Product not as described,11415.39,Requested
1991,278,2024-08-02,Damaged product,23169.34,Requested
12211,491,2025-01-26,Defective item,899.13,Completed
14179,388,2026-06-06,Damaged product,10713.19,Completed
694,85,2025-08-29,Product not as described,18082.7,Completed
12322,226,2025-09-08,Quality issue,16783.71,Requested
18323,369,2024-07-12,Size mismatch,22411.44,Completed
18606,364,2024-08-26,Changed mind,21357.31,Completed
9300,125,2025-08-30,Size mismatch,6978.73,Completed
9001,411,2024-10-16,Changed mind,19275.3,Rejected
16831,55,2025-09-03,Size mismatch,17138.3,Approved
3274,249,2024-08-18,Changed mind,3447.92,Requested
17115,111,2025-11-06,Wrong item delivered,20414.05,Requested
10611,127,2026-02-12,Damaged product,14916.39,Completed
4856,331,2025-04-24,Late delivery,21886.74,Approved
2677,89,2025-03-16,Damaged product,5824.62,Completed
2188,365,2024-11-10,Wrong item delivered,15346.17,Completed
14249,67,2025-08-28,Size mismatch,7526.41,Rejected
7384,457,2024-08-11,Damaged product,14917.79,Completed
5404,155,2025-05-28,Product not as described,9187.52,Completed
4650,79,2025-12-11,Quality issue,3610.22,Completed
7564,163,2025-05-24,Wrong item delivered,9049.3,Approved
422,390,2026-01-03,Defective item,18403.28,Approved
10798,408,2026-06-04,Changed mind,10882.84,Completed
9241,280,2026-02-19,Changed mind,2905.03,Approved
10681,483,2025-01-01,Late delivery,15832.39,Completed
19861,124,2025-05-04,Wrong item delivered,1610.77,Approved
10799,78,2026-04-08,Quality issue,14297.27,Rejected
13558,485,2026-04-03,Defective item,5802.05,Completed
18514,449,2026-02-28,Late delivery,7121.28,Completed
4300,450,2024-11-14,Defective item,4876.15,Completed
10969,212,2026-01-18,Late delivery,23223.39,Completed
12563,289,2025-11-09,Late delivery,12398.29,Completed
12093,323,2024-11-05,Size mismatch,21716.3,Completed
11595,389,2025-06-01,Quality issue,4705.98,Completed
19321,110,2025-11-07,Size mismatch,4702.86,Completed
8244,95,2025-09-03,Changed mind,2968.3,Completed
13774,4,2024-12-23,Product not as described,16684.35,Approved
12514,155,2025-05-29,Quality issue,5541.93,Completed
4345,114,2025-01-24,Size mismatch,7022.88,Completed
4988,70,2026-07-03,Defective item,10485.84,Rejected
5936,332,2024-10-23,Changed mind,19160.35,Rejected
17619,451,2024-12-28,Quality issue,5770.71,Completed
9881,276,2025-02-11,Product not as described,18214.5,Completed
14274,23,2026-05-06,Defective item,19902.45,Completed
16849,35,2024-11-16,Late delivery,590.77,Approved
11346,257,2025-02-28,Changed mind,19621.24,Completed
17659,412,2025-10-09,Wrong item delivered,22954.9,Approved
219,479,2024-07-13,Changed mind,20535.97,Completed
10864,43,2026-06-14,Defective item,6388.68,Approved
18648,463,2025-12-04,Late delivery,5393.22,Completed
9143,470,2025-02-17,Late delivery,2380.6,Completed
6348,91,2024-08-09,Wrong item delivered,19826.62,Completed
18882,278,2026-03-31,Product not as described,12509.36,Approved
6176,14,2025-01-10,Product not as described,23536.95,Completed
1261,62,2024-09-04,Product not as described,20436.7,Approved
10851,73,2025-08-16,Size mismatch,7869.76,Completed
369,41,2025-08-23,Defective item,13034.75,Completed
15424,249,2025-04-29,Late delivery,11841.84,Completed
12872,85,2024-08-26,Product not as described,22460.13,Completed
4289,211,2024-12-31,Defective item,3264.34,Rejected
10457,15,2025-08-12,Quality issue,3905.35,Completed
8102,252,2026-06-16,Product not as described,5173.15,Completed
1519,189,2026-05-03,Product not as described,10124.81,Completed
3411,483,2024-08-26,Damaged product,15597.66,Approved
16935,412,2025-04-20,Changed mind,9840.79,Completed
18075,97,2025-01-19,Wrong item delivered,21932.04,Completed
14092,86,2025-07-09,Changed mind,13326,Completed
13242,388,2025-08-06,Wrong item delivered,12525.23,Completed
4681,200,2025-10-15,Product not as described,15623.65,Rejected
1174,331,2025-07-24,Defective item,24308.65,Completed
14091,479,2026-07-04,Product not as described,400.65,Requested
9641,17,2024-11-01,Late delivery,24574.5,Completed
9423,384,2025-12-15,Defective item,19139.01,Approved
6640,247,2024-11-03,Defective item,24754.1,Completed
19036,358,2025-04-13,Quality issue,16196.64,Completed
15203,110,2024-08-12,Wrong item delivered,14825.96,Approved
7614,165,2025-12-18,Product not as described,11118.73,Completed
8978,278,2025-11-12,Size mismatch,12190.22,Requested
18661,86,2024-09-20,Quality issue,11773.15,Approved
12599,65,2025-11-16,Damaged product,13541.33,Approved
18486,488,2025-01-16,Damaged product,20818.32,Completed
19008,77,2024-10-14,Damaged product,15737.18,Completed
17860,70,2025-02-02,Size mismatch,8578.55,Completed
8477,118,2025-10-16,Defective item,24214.85,Completed
14422,250,2024-12-14,Wrong item delivered,20553.45,Requested
1410,63,2024-08-29,Changed mind,9868.27,Completed
12769,127,2026-07-02,Size mismatch,21323.92,Completed
2890,131,2025-04-27,Defective item,22655.91,Rejected
19859,479,2025-05-08,Size mismatch,24909.17,Requested
11555,311,2025-07-17,Wrong item delivered,7318.23,Completed
12351,318,2026-02-27,Defective item,5371.82,Completed
6250,259,2025-10-14,Damaged product,1522.14,Completed
1391,256,2025-11-30,Damaged product,506.29,Completed
8808,191,2025-12-24,Late delivery,842.98,Rejected
11521,216,2026-06-22,Damaged product,15811.93,Completed
12470,353,2024-12-11,Changed mind,16019.49,Completed
19578,152,2026-03-29,Product not as described,2922.82,Completed
12547,436,2024-12-03,Size mismatch,18558.55,Completed
6446,6,2026-06-20,Size mismatch,14896.43,Completed
14435,478,2026-02-01,Damaged product,2784.46,Approved
19664,170,2026-03-26,Size mismatch,22674.98,Completed
6378,40,2026-05-29,Changed mind,4035.11,Requested
1798,101,2026-07-08,Product not as described,17614.14,Completed
3121,403,2025-02-12,Damaged product,22627.65,Rejected
9431,300,2026-01-21,Product not as described,17861.63,Completed
17929,116,2026-04-28,Size mismatch,20077.58,Completed
18420,84,2025-10-12,Size mismatch,12536.49,Completed
609,475,2026-02-17,Changed mind,9121.79,Requested
13341,102,2024-10-21,Damaged product,21385.74,Rejected
13823,141,2025-12-31,Quality issue,16648.19,Approved
4677,241,2026-03-14,Quality issue,6302.75,Completed
15165,256,2024-09-19,Wrong item delivered,6917.03,Approved
10541,360,2025-09-04,Damaged product,10180.24,Completed
6188,424,2026-06-02,Changed mind,3111.89,Requested
7454,23,2026-03-22,Defective item,10437.77,Completed
11794,392,2025-09-21,Quality issue,6456.31,Completed
16538,206,2024-11-19,Size mismatch,12106.77,Completed
4593,93,2025-11-02,Product not as described,15809.73,Completed
14301,173,2025-09-28,Product not as described,7927.53,Completed
7688,150,2026-07-08,Product not as described,16109.9,Completed
6078,32,2024-10-03,Product not as described,18114.53,Completed
17607,457,2026-06-09,Wrong item delivered,21643.08,Completed
8893,172,2024-08-21,Late delivery,23072.78,Completed
14469,466,2025-09-03,Size mismatch,18620.88,Requested
18946,89,2026-03-27,Wrong item delivered,14203.1,Requested
7877,376,2026-03-15,Damaged product,11517.7,Completed
15378,422,2025-09-16,Wrong item delivered,23733.9,Requested
67,376,2025-04-13,Product not as described,20442.89,Completed
5780,150,2025-10-03,Product not as described,8124.71,Completed
3980,165,2024-10-02,Size mismatch,10529.33,Completed
1192,426,2025-12-17,Size mismatch,20519.32,Completed
18642,408,2025-09-04,Damaged product,4263.86,Approved
12885,409,2024-10-31,Product not as described,15952.62,Approved
3280,232,2025-03-04,Late delivery,12314.49,Completed
6589,359,2026-06-28,Size mismatch,4856.05,Completed
14229,24,2026-02-27,Changed mind,15557.95,Rejected
19768,210,2025-01-05,Changed mind,15081.15,Completed
18360,430,2026-07-06,Damaged product,15773.64,Approved
16510,229,2024-10-19,Defective item,6495.66,Completed
17531,313,2026-03-26,Size mismatch,3968.58,Approved
8247,30,2026-02-20,Damaged product,23477.55,Completed
3845,122,2025-06-03,Quality issue,22750.51,Requested
3304,175,2025-03-06,Changed mind,13066.56,Approved
6697,116,2025-03-26,Defective item,24046.63,Completed
10578,91,2026-06-25,Size mismatch,6221.43,Completed
5825,53,2025-01-02,Size mismatch,9790.08,Rejected
3649,349,2025-04-30,Changed mind,16572.82,Completed
17455,407,2025-07-12,Changed mind,21634.63,Completed
18530,306,2024-09-18,Damaged product,11479.07,Completed
650,484,2024-12-24,Late delivery,23235.99,Completed
6950,140,2025-05-01,Damaged product,19553.9,Approved
10027,458,2025-04-15,Size mismatch,6375.79,Completed
1033,464,2025-03-05,Quality issue,18135.51,Completed
4533,124,2025-04-30,Late delivery,13913.47,Rejected
2090,107,2025-08-26,Quality issue,15404.49,Requested
10768,371,2025-12-22,Damaged product,7848.66,Completed
5956,475,2026-05-24,Size mismatch,12266.23,Completed
16573,345,2026-06-06,Size mismatch,13183.39,Completed
489,184,2025-01-23,Late delivery,5211.59,Completed
450,386,2026-05-11,Product not as described,7621.14,Completed
3921,116,2025-12-02,Product not as described,4297.55,Completed
7803,408,2025-04-09,Quality issue,21666.39,Completed
13408,195,2025-08-02,Quality issue,4231.69,Approved
1457,286,2026-03-21,Wrong item delivered,24634.08,Completed
16623,154,2025-03-02,Defective item,9193.54,Completed
9038,273,2025-02-22,Late delivery,755,Completed
13535,131,2024-10-06,Late delivery,3310.3,Completed
17304,380,2026-01-24,Wrong item delivered,11628.25,Completed
12062,75,2025-01-07,Quality issue,7130.78,Completed
1066,346,2025-01-02,Wrong item delivered,1604.31,Completed
13644,281,2025-09-05,Late delivery,15201.88,Completed
18915,178,2024-07-25,Late delivery,4672.95,Completed
14094,79,2026-06-11,Late delivery,5218.43,Approved
4983,337,2024-11-23,Defective item,4355.2,Rejected
10807,132,2026-03-07,Changed mind,10433.19,Approved
2854,247,2024-11-23,Damaged product,5608.79,Approved
4581,288,2026-05-03,Size mismatch,17291.62,Rejected
8599,445,2025-08-26,Damaged product,1885.11,Rejected
4887,385,2026-04-12,Quality issue,4182.97,Rejected
5803,190,2024-11-16,Product not as described,21359.34,Completed
7057,136,2024-07-25,Late delivery,3702.02,Completed
18904,3,2025-07-21,Quality issue,14100.85,Rejected
7290,475,2025-02-22,Late delivery,15787.85,Completed
15117,75,2025-02-01,Late delivery,20288.45,Rejected
1583,374,2024-11-02,Wrong item delivered,17599.19,Completed
17852,208,2025-07-19,Product not as described,4860.46,Completed
3108,112,2024-11-06,Defective item,6086.25,Completed
4668,490,2025-09-03,Damaged product,23817.57,Completed
18805,305,2025-05-04,Late delivery,4542.13,Rejected
1136,194,2025-02-15,Late delivery,18787.78,Approved
16870,200,2025-03-06,Late delivery,15583.59,Completed
11255,437,2024-10-01,Product not as described,20257.5,Completed
4665,245,2025-04-05,Size mismatch,2820.67,Completed
5027,235,2025-05-31,Quality issue,20142.04,Completed
1209,443,2025-02-18,Product not as described,10098.31,Completed
19535,285,2025-04-01,Quality issue,9224.28,Completed
19683,414,2025-07-29,Damaged product,13785.38,Completed
18980,334,2025-09-19,Changed mind,4573.36,Approved
19194,98,2024-12-24,Damaged product,20058.06,Completed
358,418,2026-02-13,Wrong item delivered,24328.63,Approved
14966,111,2025-09-18,Changed mind,23444.94,Completed
15295,480,2026-06-20,Product not as described,24320.15,Completed
12792,300,2025-01-27,Wrong item delivered,9236.91,Completed
6203,258,2025-11-11,Late delivery,16218.64,Completed
19431,256,2026-01-14,Product not as described,15982.97,Approved
2793,480,2026-02-14,Defective item,4439.99,Completed
4720,240,2025-11-14,Damaged product,22042.96,Completed
17609,111,2024-12-18,Changed mind,18886.46,Completed
3470,392,2024-10-20,Wrong item delivered,16599,Rejected
6103,208,2024-11-27,Late delivery,15321.34,Completed
5616,239,2026-07-02,Defective item,4662.4,Completed
7231,295,2025-07-22,Product not as described,19075.85,Requested
19036,5,2025-07-02,Late delivery,2745.93,Completed
6644,118,2024-09-01,Product not as described,7889.21,Completed
12680,126,2025-02-25,Defective item,9421.18,Requested
17241,21,2025-10-20,Late delivery,14044.33,Approved
16073,26,2024-10-01,Late delivery,227.07,Completed
6547,245,2025-06-26,Late delivery,8903.21,Completed
5394,333,2025-10-31,Wrong item delivered,21389.6,Completed
2082,250,2025-05-01,Damaged product,15986.65,Rejected
11222,135,2026-04-25,Quality issue,13918.34,Approved
7189,168,2024-12-15,Wrong item delivered,20232.21,Completed
10446,254,2024-10-06,Late delivery,10608.35,Completed
13638,122,2026-02-26,Late delivery,13697.93,Requested
5643,392,2025-10-24,Wrong item delivered,17588.51,Completed
2666,111,2024-08-19,Late delivery,19512.84,Completed
5670,181,2025-08-31,Wrong item delivered,3716.44,Approved
14940,95,2026-05-29,Quality issue,11899.46,Completed
16977,426,2025-04-23,Quality issue,14787.84,Rejected
13517,123,2025-08-14,Size mismatch,3257.92,Completed
16320,321,2026-05-04,Changed mind,17249.38,Completed
14028,239,2025-08-05,Changed mind,6431.61,Completed
5309,296,2025-12-03,Quality issue,4748,Rejected
12778,23,2026-03-03,Quality issue,12284.45,Completed
58,186,2025-11-25,Wrong item delivered,747.59,Completed
13235,80,2024-10-15,Defective item,12830.28,Completed
2399,137,2026-01-26,Quality issue,14562.97,Completed
13870,80,2024-07-20,Defective item,13834.51,Completed
10544,473,2026-03-21,Size mismatch,4476.21,Requested
18773,422,2025-03-03,Late delivery,100.76,Rejected
16357,64,2025-11-13,Changed mind,21464.42,Completed
7387,344,2024-09-17,Size mismatch,20409.11,Completed
17659,178,2024-12-04,Product not as described,5228.56,Approved
11909,255,2024-11-02,Size mismatch,21343.19,Requested
