Order_Number,Customer_ID,Store_ID,Coupon_ID,Order_Date,Order_Status,Payment_Status,Order_Total,Tax_Amount,Shipping_Charge,Net_Amount
ORD000269,128,8,12,2024-08-13 18:51:39,Delivered,Paid,23468.31,4224.3,0,27692.61
ORD000270,2222,4,12,2026-04-09 22:55:06,Pending,Pending,1971.93,354.95,0,2326.88
ORD000271,2113,8,1,2025-08-07 07:36:53,Confirmed,Paid,6735.94,1212.47,0,7948.41
ORD000272,3285,24,6,2025-10-27 12:42:07,Delivered,Paid,21218.84,3819.39,0,25038.23
ORD000273,1884,24,10,2025-04-21 09:05:05,Delivered,Paid,22783.94,4101.11,0,26885.05
ORD000274,4858,15,16,2025-09-16 09:51:26,Cancelled,Failed,20519.34,3693.48,0,24212.82
ORD000275,4995,18,16,2025-09-27 00:47:32,Cancelled,Refunded,9948.87,1790.8,0,11739.67
ORD000276,3143,7,10,2026-03-11 00:38:52,Pending,Pending,9641.16,1735.41,0,11376.57
ORD000277,4744,8,19,2025-04-23 18:49:16,Delivered,Paid,11499.36,2069.88,0,13569.24
ORD000278,4987,24,16,2025-10-25 07:42:50,Delivered,Paid,23175.57,4171.6,0,27347.17
ORD000279,557,25,10,2025-09-19 00:58:50,Delivered,Paid,8052.53,1449.46,0,9501.99
ORD000280,1200,17,14,2025-06-18 22:18:30,Delivered,Paid,19951.27,3591.23,0,23542.5
ORD000281,2683,10,20,2025-04-12 14:30:10,Pending,Pending,10755.28,1935.95,0,12691.23
ORD000282,23,14,1,2024-11-20 12:14:31,Delivered,Paid,9919.48,1785.51,0,11704.99
ORD000283,3574,18,13,2025-01-28 20:23:55,Pending,Pending,2009.73,361.75,0,2371.48
ORD000284,618,13,4,2026-06-02 14:16:01,Confirmed,Paid,13448.45,2420.72,0,15869.17
ORD000285,229,7,19,2025-10-07 23:54:54,Shipped,Paid,13840.97,2491.37,0,16332.34
ORD000286,437,11,12,2024-08-03 21:05:32,Delivered,Paid,19031.84,3425.73,0,22457.57
ORD000287,3396,24,5,2025-11-17 13:58:02,Delivered,Paid,3128.62,563.15,0,3691.77
ORD000288,1149,5,11,2024-09-16 15:22:42,Delivered,Paid,6536.22,1176.52,0,7712.74
ORD000289,2469,3,16,2025-05-11 01:16:56,Shipped,Paid,21141.51,3805.47,0,24946.98
ORD000290,2444,25,18,2025-05-08 12:45:41,Confirmed,Paid,20752.5,3735.45,0,24487.95
ORD000291,2319,17,17,2025-07-08 02:52:21,Shipped,Paid,2685.44,483.38,0,3168.82
ORD000292,51,19,1,2025-05-31 17:20:05,Delivered,Paid,1103.59,198.65,0,1302.24
ORD000293,3757,15,15,2024-09-10 18:59:22,Shipped,Paid,12446.49,2240.37,0,14686.86
ORD000294,4366,10,8,2025-06-06 08:28:18,Delivered,Paid,21287.26,3831.71,0,25118.97
ORD000295,1934,1,1,2025-05-05 19:21:24,Delivered,Paid,9169.85,1650.57,0,10820.42
ORD000296,2275,22,7,2025-05-27 01:17:59,Confirmed,Paid,632.7,113.89,50,796.59
ORD000297,215,10,20,2026-05-15 14:05:38,Confirmed,Paid,15654.59,2817.83,0,18472.42
ORD000298,1222,4,8,2025-02-16 21:05:33,Delivered,Paid,14753.17,2655.57,0,17408.74
ORD000299,2460,3,10,2026-02-17 21:06:08,Delivered,Paid,7980.2,1436.44,0,9416.64
ORD000300,863,11,2,2025-01-20 08:10:39,Delivered,Paid,4896.1,881.3,0,5777.4
ORD000301,4589,24,12,2024-10-08 07:58:12,Shipped,Paid,8567.59,1542.17,0,10109.76
ORD000302,1971,18,3,2025-12-09 00:56:33,Delivered,Paid,22890.32,4120.26,0,27010.58
ORD000303,947,8,8,2025-08-21 22:06:37,Cancelled,Refunded,12615.99,2270.88,0,14886.87
ORD000304,2292,21,9,2026-05-10 23:43:51,Shipped,Paid,15161.91,2729.14,0,17891.05
ORD000305,154,1,2,2025-10-05 20:41:11,Shipped,Paid,11301.96,2034.35,0,13336.31
ORD000306,965,16,11,2025-06-01 12:37:27,Pending,Pending,2638.08,474.85,0,3112.93
ORD000307,730,15,18,2026-05-23 08:50:35,Shipped,Paid,16600.51,2988.09,0,19588.6
ORD000308,1173,1,16,2024-09-18 15:36:35,Delivered,Paid,14315.1,2576.72,0,16891.82
ORD000309,3531,20,1,2026-04-09 16:41:51,Delivered,Paid,10693.86,1924.89,0,12618.75
ORD000310,1571,18,20,2024-11-30 05:29:23,Confirmed,Paid,4885.11,879.32,0,5764.43
ORD000311,1554,16,2,2025-12-20 02:15:12,Delivered,Paid,3881.85,698.73,0,4580.58
ORD000312,2181,8,10,2026-04-18 15:40:19,Confirmed,Paid,16725.63,3010.61,0,19736.24
ORD000313,696,14,18,2024-09-15 12:12:57,Delivered,Paid,15921.95,2865.95,0,18787.9
ORD000314,2383,15,10,2024-09-22 13:13:00,Delivered,Paid,13148.36,2366.7,0,15515.06
ORD000315,63,9,20,2024-08-27 00:52:48,Pending,Pending,23775.45,4279.58,0,28055.03
ORD000316,311,21,7,2025-12-28 13:15:07,Delivered,Paid,19187.04,3453.67,0,22640.71
ORD000317,4909,7,3,2024-07-21 08:17:51,Pending,Pending,23277.67,4189.98,0,27467.65
ORD000318,2057,10,17,2024-12-09 09:58:18,Delivered,Paid,24888.42,4479.92,0,29368.34
ORD000319,1862,24,1,2024-08-27 08:52:13,Delivered,Paid,5220.96,939.77,0,6160.73
ORD000320,2685,8,2,2025-02-20 10:40:53,Delivered,Paid,8267.43,1488.14,0,9755.57
ORD000321,3952,25,11,2025-08-01 22:13:56,Delivered,Paid,1116.47,200.96,0,1317.43
ORD000322,4782,11,6,2026-06-03 05:15:33,Delivered,Paid,2858.6,514.55,0,3373.15
ORD000323,1592,11,16,2024-08-06 08:17:42,Cancelled,Refunded,555.48,99.99,50,705.47
ORD000324,1492,19,8,2024-08-09 12:35:10,Returned,Refunded,13968.51,2514.33,0,16482.84
ORD000325,378,11,9,2025-12-04 20:19:01,Delivered,Paid,5444.4,979.99,0,6424.39
ORD000326,19,22,15,2025-07-22 22:04:36,Cancelled,Refunded,13332.5,2399.85,0,15732.35
ORD000327,3067,17,9,2024-11-28 05:13:53,Delivered,Paid,2720.28,489.65,0,3209.93
ORD000328,2265,3,13,2024-08-18 23:21:51,Delivered,Paid,18240.18,3283.23,0,21523.41
ORD000329,3304,11,11,2026-05-27 01:06:54,Confirmed,Paid,22441.25,4039.42,0,26480.67
ORD000330,3674,22,15,2026-05-06 08:59:21,Delivered,Paid,5668.03,1020.25,0,6688.28
ORD000331,851,25,17,2024-08-30 10:19:20,Delivered,Paid,18107.66,3259.38,0,21367.04
ORD000332,384,5,16,2026-06-17 21:23:39,Delivered,Paid,6617.66,1191.18,0,7808.84
ORD000333,1806,1,16,2024-10-30 00:25:07,Shipped,Paid,11530.35,2075.46,0,13605.81
ORD000334,3491,5,9,2025-06-27 11:23:55,Shipped,Paid,14039.68,2527.14,0,16566.82
ORD000335,3439,10,4,2024-07-23 12:44:26,Delivered,Paid,7149.07,1286.83,0,8435.9
ORD000336,1570,3,3,2026-06-23 04:38:28,Confirmed,Paid,16532.56,2975.86,0,19508.42
ORD000337,936,23,1,2024-12-18 04:51:12,Delivered,Paid,7449.45,1340.9,0,8790.35
ORD000338,806,25,12,2024-10-18 17:26:24,Pending,Pending,8100.66,1458.12,0,9558.78
ORD000339,1273,21,16,2026-02-12 05:32:39,Delivered,Paid,9019.9,1623.58,0,10643.48
ORD000340,4679,15,11,2024-09-30 17:56:43,Delivered,Paid,14107.61,2539.37,0,16646.98
ORD000341,796,3,15,2025-07-06 18:13:46,Delivered,Paid,11241.62,2023.49,0,13265.11
ORD000342,2279,13,15,2025-02-28 12:57:13,Delivered,Paid,8304.85,1494.87,0,9799.72
ORD000343,2534,14,7,2026-01-18 19:39:26,Delivered,Paid,14773.71,2659.27,0,17432.98
ORD000344,2134,22,12,2026-02-07 10:30:52,Delivered,Paid,10380.73,1868.53,0,12249.26
ORD000345,2914,21,13,2025-05-10 01:41:11,Delivered,Paid,24406.66,4393.2,0,28799.86
ORD000346,627,25,18,2025-06-20 18:16:14,Cancelled,Refunded,756.16,136.11,50,942.27
ORD000347,2356,2,14,2026-06-26 15:38:49,Cancelled,Refunded,13472.17,2424.99,0,15897.16
ORD000348,3075,6,8,2026-03-24 07:32:36,Delivered,Paid,7486.79,1347.62,0,8834.41
ORD000349,4688,20,10,2025-04-04 21:52:46,Delivered,Paid,16936.94,3048.65,0,19985.59
ORD000350,1858,7,3,2025-04-26 03:11:17,Confirmed,Paid,9404.93,1692.89,0,11097.82
ORD000351,378,19,16,2025-05-15 07:17:40,Cancelled,Failed,17000.18,3060.03,0,20060.21
ORD000352,241,11,7,2024-11-05 00:12:11,Shipped,Paid,17777.56,3199.96,0,20977.52
ORD000353,1937,13,6,2024-10-10 17:03:38,Delivered,Paid,4803.32,864.6,0,5667.92
ORD000354,3944,5,15,2025-01-11 09:25:53,Shipped,Paid,4035.51,726.39,0,4761.9
ORD000355,244,16,16,2025-10-30 14:02:09,Delivered,Paid,19015.38,3422.77,0,22438.15
ORD000356,964,23,2,2025-11-03 23:51:28,Cancelled,Failed,13979.52,2516.31,0,16495.83
ORD000357,1121,1,12,2024-08-24 13:26:28,Delivered,Paid,10778.42,1940.12,0,12718.54
ORD000358,366,5,2,2025-08-15 01:49:40,Delivered,Paid,4977.87,896.02,0,5873.89
ORD000359,2987,25,8,2025-09-25 09:56:42,Delivered,Paid,15790.28,2842.25,0,18632.53
ORD000360,636,23,19,2024-12-13 19:54:14,Delivered,Paid,943.69,169.86,50,1163.55
ORD000361,530,14,11,2024-09-01 15:11:58,Delivered,Paid,5357.18,964.29,0,6321.47
ORD000362,3770,12,5,2025-05-31 19:31:06,Delivered,Paid,16327.85,2939.01,0,19266.86
ORD000363,179,25,5,2026-03-06 21:00:33,Delivered,Paid,11470.83,2064.75,0,13535.58
ORD000364,2491,11,15,2026-03-11 15:18:23,Delivered,Paid,18567.46,3342.14,0,21909.6
ORD000365,3796,10,10,2025-03-06 07:02:04,Shipped,Paid,14947.46,2690.54,0,17638
ORD000366,2465,6,9,2025-09-10 09:49:19,Shipped,Paid,13958.02,2512.44,0,16470.46
ORD000367,1028,15,1,2024-07-27 22:10:21,Delivered,Paid,18711.9,3368.14,0,22080.04
ORD000368,4978,8,7,2026-04-30 19:42:44,Shipped,Paid,9175.6,1651.61,0,10827.21
ORD000369,1281,16,13,2024-10-14 17:07:56,Delivered,Paid,7865.09,1415.72,0,9280.81
ORD000370,2108,14,11,2024-11-24 05:52:27,Shipped,Paid,1546.11,278.3,0,1824.41
ORD000371,446,12,18,2024-09-22 23:47:52,Returned,Refunded,13219.62,2379.53,0,15599.15
ORD000372,645,9,16,2025-08-03 08:29:53,Shipped,Paid,11563.27,2081.39,0,13644.66
ORD000373,3220,23,14,2025-11-28 14:11:51,Delivered,Paid,12295.12,2213.12,0,14508.24
ORD000374,322,9,16,2026-06-05 06:20:57,Delivered,Paid,23272.74,4189.09,0,27461.83
ORD000375,2751,18,7,2025-03-16 14:50:26,Shipped,Paid,17351.49,3123.27,0,20474.76
ORD000376,2327,17,11,2025-12-09 15:50:56,Delivered,Paid,3788.57,681.94,0,4470.51
ORD000377,4627,11,16,2025-06-25 04:16:56,Shipped,Paid,20401.19,3672.21,0,24073.4
ORD000378,4100,1,19,2024-11-12 18:15:34,Delivered,Paid,3047.72,548.59,0,3596.31
ORD000379,3218,19,13,2024-08-16 05:55:44,Delivered,Paid,15632.57,2813.86,0,18446.43
ORD000380,4120,17,11,2025-10-20 14:53:45,Delivered,Paid,16739.63,3013.13,0,19752.76
ORD000381,170,18,9,2024-10-06 19:11:49,Delivered,Paid,8855.23,1593.94,0,10449.17
ORD000382,3452,11,20,2026-07-01 04:42:51,Delivered,Paid,22387.54,4029.76,0,26417.3
ORD000383,4126,25,5,2026-04-12 12:32:07,Delivered,Paid,16392.2,2950.6,0,19342.8
ORD000384,4478,11,7,2025-06-08 04:04:20,Shipped,Paid,17698.43,3185.72,0,20884.15
ORD000385,1827,1,7,2026-02-10 12:54:01,Delivered,Paid,6423.44,1156.22,0,7579.66
ORD000386,2047,12,13,2025-08-02 21:29:29,Delivered,Paid,12412.19,2234.19,0,14646.38
ORD000387,2225,16,19,2024-10-30 13:53:39,Shipped,Paid,21432.58,3857.86,0,25290.44
ORD000388,3319,22,15,2025-06-29 05:10:33,Delivered,Paid,19559.77,3520.76,0,23080.53
ORD000389,3858,17,10,2025-10-10 02:29:28,Delivered,Paid,13952,2511.36,0,16463.36
ORD000390,1148,1,18,2024-07-29 10:50:46,Cancelled,Refunded,18213.94,3278.51,0,21492.45
ORD000391,4282,17,20,2025-05-17 11:34:08,Delivered,Paid,1380.99,248.58,0,1629.57
ORD000392,2704,3,11,2025-09-22 20:26:59,Delivered,Paid,15482.3,2786.81,0,18269.11
ORD000393,4124,2,13,2025-06-21 12:54:54,Cancelled,Refunded,17192.27,3094.61,0,20286.88
ORD000394,4564,3,20,2024-10-21 18:27:13,Delivered,Paid,10987.24,1977.7,0,12964.94
ORD000395,3273,20,6,2026-01-09 22:35:24,Shipped,Paid,17705.74,3187.03,0,20892.77
ORD000396,128,17,13,2025-03-19 13:51:37,Delivered,Paid,13208.62,2377.55,0,15586.17
ORD000397,981,24,2,2025-01-03 22:37:34,Delivered,Paid,13294.21,2392.96,0,15687.17
ORD000398,2293,16,16,2024-10-03 08:57:52,Delivered,Paid,3738.99,673.02,0,4412.01
ORD000399,2658,15,6,2026-02-11 14:40:23,Shipped,Paid,21726.97,3910.85,0,25637.82
ORD000400,862,19,19,2025-04-29 15:40:18,Cancelled,Failed,4142.06,745.57,0,4887.63
ORD000401,2533,18,11,2025-11-27 09:05:24,Delivered,Paid,7585.89,1365.46,0,8951.35
ORD000402,1234,19,11,2024-09-14 06:34:27,Confirmed,Paid,15055.05,2709.91,0,17764.96
ORD000403,2931,25,7,2025-05-07 15:19:30,Pending,Pending,10648.01,1916.64,0,12564.65
ORD000404,4256,3,6,2024-07-24 05:47:36,Pending,Pending,13281.43,2390.66,0,15672.09
ORD000405,292,4,1,2026-02-07 14:54:20,Delivered,Paid,23515.49,4232.79,0,27748.28
ORD000406,885,8,16,2026-04-06 20:24:34,Delivered,Paid,2764.89,497.68,0,3262.57
ORD000407,1564,14,5,2025-08-31 01:21:56,Delivered,Paid,2326.26,418.73,0,2744.99
ORD000408,697,24,16,2025-08-27 15:54:58,Delivered,Paid,22814.31,4106.58,0,26920.89
ORD000409,2360,16,9,2026-03-09 14:31:54,Delivered,Paid,21730.17,3911.43,0,25641.6
ORD000410,1642,18,20,2025-12-29 04:03:06,Delivered,Paid,21309.69,3835.74,0,25145.43
ORD000411,2423,21,19,2025-10-08 23:51:51,Delivered,Paid,18108.81,3259.59,0,21368.4
ORD000412,3880,9,16,2026-01-04 13:15:36,Confirmed,Paid,5470.96,984.77,0,6455.73
ORD000413,102,17,15,2025-09-07 03:28:12,Delivered,Paid,5924.61,1066.43,0,6991.04
ORD000414,783,12,4,2024-07-25 05:29:39,Delivered,Paid,23800.26,4284.05,0,28084.31
ORD000415,2373,12,10,2026-03-16 12:48:38,Confirmed,Paid,7209.8,1297.76,0,8507.56
ORD000416,4696,13,6,2025-02-03 08:41:14,Pending,Pending,19984.26,3597.17,0,23581.43
ORD000417,25,16,12,2024-07-21 19:00:05,Delivered,Paid,18665.6,3359.81,0,22025.41
ORD000418,2197,8,16,2024-10-28 10:14:32,Delivered,Paid,14745.95,2654.27,0,17400.22
ORD000419,2115,4,19,2025-12-20 05:23:25,Pending,Pending,21465.88,3863.86,0,25329.74
ORD000420,3718,4,14,2025-06-21 13:53:37,Confirmed,Paid,13983.51,2517.03,0,16500.54
ORD000421,3099,14,16,2025-05-02 13:41:45,Confirmed,Paid,21673.68,3901.26,0,25574.94
ORD000422,2109,12,18,2025-09-17 14:17:11,Confirmed,Paid,1418.52,255.33,0,1673.85
ORD000423,2158,5,2,2025-05-04 10:06:24,Delivered,Paid,20224.79,3640.46,0,23865.25
ORD000424,2265,8,3,2024-11-30 22:57:03,Confirmed,Paid,20048.21,3608.68,0,23656.89
ORD000425,307,4,16,2025-05-25 11:26:30,Delivered,Paid,977.08,175.87,50,1202.95
ORD000426,3687,10,8,2024-10-01 22:01:10,Delivered,Paid,21967.88,3954.22,0,25922.1
ORD000427,3250,19,12,2026-03-21 20:34:14,Delivered,Paid,13078.22,2354.08,0,15432.3
ORD000428,1448,8,7,2026-03-28 02:33:12,Delivered,Paid,8353.43,1503.62,0,9857.05
ORD000429,1741,21,10,2026-01-21 15:57:59,Delivered,Paid,2576.89,463.84,0,3040.73
ORD000430,408,13,9,2024-11-12 11:45:02,Delivered,Paid,13740.29,2473.25,0,16213.54
ORD000431,767,12,2,2025-05-23 09:13:13,Delivered,Paid,8260.51,1486.89,0,9747.4
ORD000432,1473,19,19,2024-10-06 17:40:44,Delivered,Paid,12280.52,2210.49,0,14491.01
ORD000433,1788,7,12,2025-03-01 23:11:56,Shipped,Paid,16942.77,3049.7,0,19992.47
ORD000434,865,20,10,2026-01-07 11:11:51,Pending,Pending,10502.67,1890.48,0,12393.15
ORD000435,618,11,6,2025-12-11 17:40:18,Delivered,Paid,16420.34,2955.66,0,19376
ORD000436,4818,18,3,2025-05-05 05:48:09,Confirmed,Paid,3921.49,705.87,0,4627.36
ORD000437,4234,17,4,2026-07-09 22:45:51,Delivered,Paid,23271.47,4188.86,0,27460.33
ORD000438,1805,12,4,2025-07-02 08:07:40,Confirmed,Paid,22946.67,4130.4,0,27077.07
ORD000439,1812,4,19,2025-03-19 13:20:13,Delivered,Paid,15454.47,2781.8,0,18236.27
ORD000440,1946,25,14,2025-03-30 02:01:24,Delivered,Paid,12349.86,2222.97,0,14572.83
ORD000441,3901,5,20,2025-05-10 12:33:55,Pending,Pending,17521.53,3153.88,0,20675.41
ORD000442,1739,2,13,2026-01-24 18:45:18,Delivered,Paid,7442.79,1339.7,0,8782.49
ORD000443,938,4,19,2024-09-17 07:15:27,Delivered,Paid,2547.48,458.55,0,3006.03
ORD000444,4736,4,4,2024-12-10 10:53:19,Pending,Pending,14831.8,2669.72,0,17501.52
ORD000445,2390,2,6,2024-11-26 00:58:22,Delivered,Paid,574.97,103.49,50,728.46
ORD000446,4083,6,7,2025-07-25 03:07:59,Delivered,Paid,5814.79,1046.66,0,6861.45
ORD000447,2588,21,2,2026-01-26 01:00:34,Delivered,Paid,17467.73,3144.19,0,20611.92
ORD000448,2435,14,7,2025-07-10 06:40:26,Delivered,Paid,20545.95,3698.27,0,24244.22
ORD000449,3207,7,5,2025-01-13 19:19:38,Delivered,Paid,8357.52,1504.35,0,9861.87
ORD000450,4,6,3,2024-08-24 13:46:31,Delivered,Paid,2810.16,505.83,0,3315.99
ORD000451,2036,20,16,2024-08-09 16:15:50,Delivered,Paid,6251.97,1125.35,0,7377.32
ORD000452,1094,11,19,2025-06-23 11:17:05,Delivered,Paid,3712.09,668.18,0,4380.27
ORD000453,3943,9,7,2025-04-30 22:40:58,Delivered,Paid,18516.3,3332.93,0,21849.23
ORD000454,4519,14,13,2024-10-01 00:14:06,Delivered,Paid,3531.46,635.66,0,4167.12
ORD000455,2002,3,12,2024-12-09 20:15:48,Delivered,Paid,10124.02,1822.32,0,11946.34
ORD000456,3264,10,6,2025-03-22 23:56:28,Delivered,Paid,6358.15,1144.47,0,7502.62
ORD000457,4993,11,14,2026-06-19 03:50:01,Delivered,Paid,12949.21,2330.86,0,15280.07
ORD000458,2474,19,17,2025-05-14 14:45:16,Delivered,Paid,14619.23,2631.46,0,17250.69
ORD000459,1372,14,13,2025-04-06 21:47:48,Delivered,Paid,8071.09,1452.8,0,9523.89
ORD000460,1386,19,6,2026-05-01 03:22:00,Delivered,Paid,23139.53,4165.12,0,27304.65
ORD000461,2537,23,10,2025-11-05 12:20:00,Delivered,Paid,14852.28,2673.41,0,17525.69
ORD000462,190,2,18,2024-08-17 14:36:38,Delivered,Paid,16228.98,2921.22,0,19150.2
ORD000463,1445,23,2,2025-12-16 09:57:11,Delivered,Paid,11273.68,2029.26,0,13302.94
ORD000464,3601,6,17,2025-07-17 10:38:38,Confirmed,Paid,12739.77,2293.16,0,15032.93
ORD000465,1900,10,20,2024-09-11 04:13:03,Delivered,Paid,21265.76,3827.84,0,25093.6
ORD000466,2771,3,11,2025-03-04 23:58:06,Delivered,Paid,12688.47,2283.92,0,14972.39
ORD000467,1928,4,10,2026-03-28 16:07:41,Delivered,Paid,14623.37,2632.21,0,17255.58
ORD000468,1722,20,7,2025-09-27 05:31:46,Delivered,Paid,14404.37,2592.79,0,16997.16
ORD000469,1475,20,12,2025-01-07 06:54:10,Shipped,Paid,24411.32,4394.04,0,28805.36
ORD000470,3959,23,2,2025-09-04 02:54:15,Delivered,Paid,10983.04,1976.95,0,12959.99
ORD000471,3501,3,6,2025-05-26 13:58:26,Delivered,Paid,21869.42,3936.5,0,25805.92
ORD000472,134,24,17,2024-09-25 13:26:19,Delivered,Paid,10484.21,1887.16,0,12371.37
ORD000473,1729,23,16,2026-05-04 18:07:04,Shipped,Paid,10210.21,1837.84,0,12048.05
ORD000474,1850,19,5,2025-02-08 16:20:37,Cancelled,Failed,10083.8,1815.08,0,11898.88
ORD000475,114,16,14,2024-11-23 19:09:39,Delivered,Paid,22978.48,4136.13,0,27114.61
ORD000476,4827,1,2,2025-04-06 02:20:49,Delivered,Paid,19398.02,3491.64,0,22889.66
ORD000477,1653,5,20,2026-02-04 12:17:30,Delivered,Paid,14879.99,2678.4,0,17558.39
ORD000478,1514,4,3,2025-01-06 05:23:14,Delivered,Paid,22792.55,4102.66,0,26895.21
ORD000479,1731,8,14,2025-08-04 23:09:18,Shipped,Paid,14005.48,2520.99,0,16526.47
ORD000480,3857,4,17,2025-04-01 19:29:28,Delivered,Paid,15247.61,2744.57,0,17992.18
ORD000481,742,17,10,2025-12-27 02:05:11,Delivered,Paid,10456.65,1882.2,0,12338.85
ORD000482,2926,11,3,2026-04-29 14:18:32,Delivered,Paid,23880.03,4298.41,0,28178.44
ORD000483,4585,16,9,2026-04-05 06:28:02,Delivered,Paid,24579.77,4424.36,0,29004.13
ORD000484,2080,8,10,2026-03-30 01:02:39,Delivered,Paid,24209.67,4357.74,0,28567.41
ORD000485,2630,4,14,2025-08-16 14:54:44,Shipped,Paid,9389.85,1690.17,0,11080.02
ORD000486,2874,13,5,2025-05-21 20:40:43,Shipped,Paid,16413.61,2954.45,0,19368.06
ORD000487,1423,19,2,2026-04-18 07:48:49,Delivered,Paid,10858.34,1954.5,0,12812.84
ORD000488,2569,12,14,2025-01-23 17:25:12,Delivered,Paid,24359.42,4384.7,0,28744.12
ORD000489,4954,7,2,2024-10-07 13:08:36,Delivered,Paid,5216.62,938.99,0,6155.61
ORD000490,1555,24,7,2026-02-22 13:50:34,Delivered,Paid,4885.24,879.34,0,5764.58
ORD000491,3793,6,4,2025-05-13 20:35:20,Delivered,Paid,581.85,104.73,50,736.58
ORD000492,4822,15,9,2024-08-06 08:16:51,Delivered,Paid,7181.97,1292.75,0,8474.72
ORD000493,2869,24,1,2025-08-13 21:57:48,Delivered,Paid,13771.81,2478.93,0,16250.74
ORD000494,4937,22,16,2026-04-05 21:30:06,Cancelled,Refunded,21936.71,3948.61,0,25885.32
ORD000495,3829,17,7,2026-05-09 05:28:13,Delivered,Paid,9247.2,1664.5,0,10911.7
ORD000496,1072,14,17,2026-04-14 03:48:30,Returned,Refunded,6765.18,1217.73,0,7982.91
ORD000497,2184,1,19,2024-09-02 00:02:04,Delivered,Paid,17064.08,3071.53,0,20135.61
ORD000498,321,25,13,2026-05-10 16:08:18,Delivered,Paid,1045.53,188.2,0,1233.73
ORD000499,2860,14,16,2024-08-25 02:47:53,Pending,Pending,22659.07,4078.63,0,26737.7
ORD000500,2940,6,5,2025-01-11 01:05:09,Cancelled,Failed,1162.52,209.25,0,1371.77
ORD000501,4692,2,1,2026-06-23 06:40:39,Delivered,Paid,4593.35,826.8,0,5420.15
ORD000502,4002,14,19,2026-03-18 12:16:14,Delivered,Paid,23588.21,4245.88,0,27834.09
ORD000503,3624,5,2,2025-12-09 19:38:13,Delivered,Paid,20933.21,3767.98,0,24701.19
ORD000504,4009,11,8,2025-07-24 22:11:43,Shipped,Paid,22839.3,4111.07,0,26950.37
ORD000505,3036,15,13,2025-04-14 02:37:11,Shipped,Paid,17938.31,3228.9,0,21167.21
ORD000506,763,24,14,2024-10-12 20:49:45,Delivered,Paid,19588.03,3525.85,0,23113.88
ORD000507,2095,25,3,2024-12-12 20:48:39,Delivered,Paid,7541.04,1357.39,0,8898.43
ORD000508,3675,8,5,2026-05-22 05:50:40,Delivered,Paid,16086.32,2895.54,0,18981.86
ORD000509,2615,25,16,2024-10-12 06:23:09,Delivered,Paid,19960.22,3592.84,0,23553.06
ORD000510,4381,17,17,2025-09-24 08:38:32,Delivered,Paid,12833.89,2310.1,0,15143.99
ORD000511,2746,7,8,2025-07-02 16:17:46,Delivered,Paid,18660.37,3358.87,0,22019.24
ORD000512,711,7,10,2025-07-25 11:20:08,Shipped,Paid,11224.68,2020.44,0,13245.12
ORD000513,4198,7,4,2024-09-11 11:08:48,Delivered,Paid,7915.3,1424.75,0,9340.05
ORD000514,212,22,14,2025-06-22 18:16:57,Pending,Pending,2976.82,535.83,0,3512.65
ORD000515,3399,15,15,2025-06-04 19:14:10,Shipped,Paid,2256.39,406.15,0,2662.54
ORD000516,1124,1,17,2024-11-19 00:15:06,Delivered,Paid,4971.56,894.88,0,5866.44
ORD000517,541,13,15,2026-03-03 00:31:41,Delivered,Paid,19099.47,3437.9,0,22537.37
ORD000518,4191,23,10,2025-05-26 07:38:09,Cancelled,Failed,9236.78,1662.62,0,10899.4
ORD000519,2649,11,1,2024-08-12 03:07:23,Pending,Pending,5147.61,926.57,0,6074.18
ORD000520,1731,15,5,2024-12-24 10:44:17,Shipped,Paid,8314.56,1496.62,0,9811.18
ORD000521,1795,7,1,2024-12-23 01:53:35,Cancelled,Failed,1904.11,342.74,0,2246.85
ORD000522,3509,10,14,2026-02-22 02:48:40,Delivered,Paid,1843.73,331.87,0,2175.6
ORD000523,4183,2,19,2025-01-17 16:04:53,Delivered,Paid,22549.26,4058.87,0,26608.13
ORD000524,4701,25,13,2025-11-07 22:44:26,Delivered,Paid,4800.65,864.12,0,5664.77
ORD000525,4289,20,4,2024-08-24 10:30:13,Shipped,Paid,14863.63,2675.45,0,17539.08
ORD000526,2515,2,5,2025-03-05 17:43:08,Cancelled,Refunded,16377.5,2947.95,0,19325.45
ORD000527,1395,25,7,2025-02-13 08:50:46,Delivered,Paid,2931.18,527.61,0,3458.79
ORD000528,2653,1,14,2025-02-21 06:20:37,Delivered,Paid,5253.33,945.6,0,6198.93
ORD000529,4684,17,15,2026-01-01 11:11:09,Shipped,Paid,4215.64,758.82,0,4974.46
ORD000530,3839,9,13,2024-12-09 15:26:50,Pending,Pending,15549.54,2798.92,0,18348.46
ORD000531,1564,12,13,2025-05-24 22:44:14,Shipped,Paid,8138.46,1464.92,0,9603.38
ORD000532,152,11,5,2025-07-05 11:03:27,Shipped,Paid,13045.56,2348.2,0,15393.76
ORD000533,5000,22,8,2026-04-23 04:04:45,Shipped,Paid,9578.43,1724.12,0,11302.55
ORD000534,848,10,15,2025-05-01 17:08:42,Shipped,Paid,16873.35,3037.2,0,19910.55
ORD000535,4770,22,3,2026-04-21 04:07:36,Pending,Pending,13820.71,2487.73,0,16308.44
ORD000536,1093,16,6,2025-08-08 18:47:05,Delivered,Paid,12255.85,2206.05,0,14461.9
ORD000537,1127,12,5,2024-09-27 20:53:02,Confirmed,Paid,6455.16,1161.93,0,7617.09
